"year","day","tempMin","tempMax","tempMean","month"
"2006",14,"-6.8","0.4","-3.2","1"
"2006",15,"-13.4","-3.6","-8.5","1"
"2006",16,"-8.7","-1.3","-5.0","1"
"2006",17,"-2.5","4.0","0.8","1"
"2006",18,"-4.8","4.6","-0.1","1"
"2006",19,"-8.1","-2.8","-5.5","1"
"2006",20,"-8.6","-2.1","-5.4","1"
"2006",21,"-5.8","1.7","-2.1","1"
"2006",22,"-1.4","6.0","2.3","1"
"2006",23,"-1.8","6.4","2.3","1"
"2006",24,"-2.1","8.9","3.4","1"
"2006",25,"-1.9","4.4","1.3","1"
"2006",26,"-6.6","1.3","-2.7","1"
"2006",27,"-6.5","0.3","-3.1","1"
"2006",28,"-3.5","1.0","-1.3","1"
"2006",29,"-12.6","-0.5","-6.6","1"
"2006",30,"-6.7","-1.8","-4.3","1"
"2006",31,"-7.1","3.4","-1.9","1"
"2007",1,"1.3","4.7","3.0","1"
"2007",2,"0.1","4.1","2.1","1"
"2007",3,"-2.2","2.7","0.3","1"
"2007",4,"-7.7","0.3","-3.7","1"
"2007",5,"-6.9","0.3","-3.3","1"
"2007",6,"-10.1","0.1","-5.0","1"
"2007",7,"-5.1","4.0","-0.6","1"
"2007",8,"-8.2","-2.5","-5.4","1"
"2007",9,"-6.1","-3.5","-4.8","1"
"2007",10,"-22.8","-5.0","-13.9","1"
"2007",11,"-26.4","-17.5","-22.0","1"
"2007",12,"-27.2","-15.6","-21.4","1"
"2007",13,"-18.4","-10.2","-14.3","1"
"2007",14,"-16.7","-3.4","-10.1","1"
"2007",15,"-4.0","4.9","0.5","1"
"2007",16,"-8.6","1.5","-3.6","1"
"2007",17,"-13.1","-6.7","-9.9","1"
"2007",18,"-8.3","-1.7","-5.0","1"
"2007",19,"-6.4","-2.7","-4.6","1"
"2007",20,"-13.8","-5.4","-9.6","1"
"2007",21,"-5.4","0.5","-2.5","1"
"2007",22,"-2.7","3.6","0.5","1"
"2007",23,"-3.1","1.9","-0.6","1"
"2007",24,"0.8","8.9","4.9","1"
"2007",25,"-8.9","6.0","-1.5","1"
"2007",26,"-13.4","-1.4","-7.4","1"
"2007",27,"-15.2","-7.4","-11.3","1"
"2007",28,"-13.4","-4.5","-9.0","1"
"2007",29,"-6.8","-0.2","-3.5","1"
"2007",30,"-13.3","-1.4","-7.4","1"
"2007",31,"-16.4","-2.7","-9.6","1"
"2008",1,"-11.9","-1.9","-6.9","1"
"2008",2,"-8.7","-0.7","-4.7","1"
"2008",3,"-3.7","0.7","-1.5","1"
"2008",4,"-4.6","0.9","-1.9","1"
"2008",5,"-3.9","-0.9","-2.4","1"
"2008",6,"-12.5","-0.5","-6.5","1"
"2008",7,"-16.3","-8.3","-12.3","1"
"2008",8,"-18.1","-6.2","-12.2","1"
"2008",9,"-10.9","-5.4","-8.2","1"
"2008",10,"-7.7","-1.8","-4.8","1"
"2008",11,"-5.8","0.3","-2.8","1"
"2008",12,"-4.9","2.9","-1.0","1"
"2008",13,"-3.5","2.6","-0.5","1"
"2008",14,"-12.3","2.1","-5.1","1"
"2008",15,"-14.9","-6.8","-10.9","1"
"2008",16,"-10.3","1.4","-4.5","1"
"2008",17,"-3.4","1.8","-0.8","1"
"2008",18,"-1.8","0.3","-0.8","1"
"2008",19,"-5.0","2.6","-1.2","1"
"2008",20,"-15.6","-2.1","-8.9","1"
"2008",21,"-18.7","-9.5","-14.1","1"
"2008",22,"-20.6","-7.2","-13.9","1"
"2008",23,"-18.8","-9.6","-14.2","1"
"2008",24,"-17.1","-6.4","-11.8","1"
"2008",25,"-21.0","-8.7","-14.9","1"
"2008",26,"-10.7","-1.6","-6.2","1"
"2008",27,"-20.4","-6.9","-13.7","1"
"2008",28,"-30.4","-20.3","-25.4","1"
"2008",29,"-24.6","-19.5","-22.1","1"
"2008",30,"-25.4","-19.0","-22.2","1"
"2008",31,"-22.7","-13.4","-18.1","1"
"2009",1,"-23.0","-13.0","-18.0","1"
"2009",2,"-22.2","-13.2","-17.7","1"
"2009",3,"-16.4","-13.2","-14.8","1"
"2009",4,"-14.8","-3.1","-9.0","1"
"2009",5,"-6.1","2.3","-1.9","1"
"2009",6,"-6.7","-3.2","-5.0","1"
"2009",7,"-4.8","-1.2","-3.0","1"
"2009",8,"-10.2","-4.8","-7.5","1"
"2009",9,"-10.3","1.4","-4.5","1"
"2009",10,"-10.4","1.3","-4.6","1"
"2009",11,"-4.5","2.2","-1.2","1"
"2009",12,"-3.2","7.7","2.3","1"
"2009",13,"-0.3","7.7","3.7","1"
"2009",14,"-2.5","4.3","0.9","1"
"2009",15,"-2.1","-0.6","-1.4","1"
"2009",16,"-5.4","-1.6","-3.5","1"
"2009",17,"-9.2","-3.7","-6.5","1"
"2009",18,"-10.9","-3.9","-7.4","1"
"2009",19,"-13.4","-4.2","-8.8","1"
"2009",20,"-15.9","-6.6","-11.3","1"
"2009",21,"-15.5","-6.1","-10.8","1"
"2009",22,"-18.0","-7.2","-12.6","1"
"2009",23,"-16.1","-12.3","-14.2","1"
"2009",24,"-22.9","-12.7","-17.8","1"
"2009",25,"-27.7","-16.9","-22.3","1"
"2009",26,"-25.4","-11.9","-18.7","1"
"2009",27,"-12.9","-5.5","-9.2","1"
"2009",28,"-10.2","-0.3","-5.3","1"
"2009",29,"-2.1","12.8","5.4","1"
"2009",30,"-1.4","7.6","3.1","1"
"2009",31,"-5.7","1.7","-2.0","1"
"2010",1,"-16.5","-10.5","-13.5","1"
"2010",2,"-18.5","-11.4","-15.0","1"
"2010",3,"-22.7","-11.5","-17.1","1"
"2010",4,"-24.1","-11.1","-17.6","1"
"2010",5,"-22.9","-11.6","-17.3","1"
"2010",6,"-18.3","-10.2","-14.3","1"
"2010",7,"-12.8","-8.0","-10.4","1"
"2010",8,"-9.6","-6.5","-8.1","1"
"2010",9,"-6.9","-2.1","-4.5","1"
"2010",10,"-2.4","5.6","1.6","1"
"2010",11,"1.1","7.3","4.2","1"
"2010",12,"-0.6","4.4","1.9","1"
"2010",13,"-1.3","3.0","0.9","1"
"2010",14,"-1.2","4.4","1.6","1"
"2010",15,"-2.3","5.0","1.4","1"
"2010",16,"-2.2","1.7","-0.3","1"
"2010",17,"-4.4","4.3","-0.1","1"
"2010",18,"-6.1","0.8","-2.7","1"
"2010",19,"-5.8","2.6","-1.6","1"
"2010",20,"-4.3","2.9","-0.7","1"
"2010",21,"-3.2","2.9","-0.2","1"
"2010",22,"-3.1","1.7","-0.7","1"
"2010",23,"-4.8","1.6","-1.6","1"
"2010",24,"-10.5","-2.6","-6.6","1"
"2010",25,"-6.5","-3.4","-5.0","1"
"2010",26,"-11.6","-3.2","-7.4","1"
"2010",27,"-10.1","-3.1","-6.6","1"
"2010",28,"-4.4","-1.4","-2.9","1"
"2010",29,"-2.8","1.5","-0.7","1"
"2010",30,"-0.6","2.2","0.8","1"
"2010",31,"-1.3","1.6","0.2","1"
"2011",1,"-11.5","-6.7","-9.1","1"
"2011",2,"-14.6","-6.5","-10.6","1"
"2011",3,"-10.1","-2.7","-6.4","1"
"2011",4,"-5.3","-1.0","-3.2","1"
"2011",5,"-10.9","6.2","-2.4","1"
"2011",6,"-8.6","-3.8","-6.2","1"
"2011",7,"-8.6","-2.1","-5.4","1"
"2011",8,"-9.0","-4.5","-6.8","1"
"2011",9,"-13.6","-9.5","-11.6","1"
"2011",10,"-17.6","-11.5","-14.6","1"
"2011",11,"-19.1","-10.0","-14.6","1"
"2011",12,"-13.6","-12.3","-13.0","1"
"2011",13,"-17.9","-16.3","-17.1","1"
"2011",14,"-20.5","-17.0","-18.8","1"
"2011",15,"-18.7","-15.2","-17.0","1"
"2011",16,"-17.3","-10.4","-13.9","1"
"2011",17,"-16.3","-9.5","-12.9","1"
"2011",18,"-14.8","-2.9","-8.9","1"
"2011",19,"-11.8","0.4","-5.7","1"
"2011",20,"-1.7","6.6","2.5","1"
"2011",21,"-1.3","6.5","2.6","1"
"2011",22,"-1.5","7.5","3.0","1"
"2011",23,"-4.3","2.4","-1.0","1"
"2011",24,"-2.5","2.8","0.2","1"
"2011",25,"-2.5","5.1","1.3","1"
"2011",26,"0.6","6.6","3.6","1"
"2011",27,"-0.2","2.9","1.4","1"
"2011",28,"-10.1","-4.8","-7.5","1"
"2011",29,"-15.8","-3.9","-9.9","1"
"2011",30,"-17.6","-7.2","-12.4","1"
"2011",31,"-17.4","-8.0","-12.7","1"
"2012",1,"-12.6","-2.1","-7.4","1"
"2012",2,"-4.7","2.0","-1.4","1"
"2012",3,"-3.3","3.6","0.2","1"
"2012",4,"1.9","3.8","2.9","1"
"2012",5,"-1.7","3.7","1.0","1"
"2012",6,"-6.0","-2.3","-4.2","1"
"2012",7,"-3.9","3.5","-0.2","1"
"2012",8,"0.3","5.9","3.1","1"
"2012",9,"0.1","4.2","2.2","1"
"2012",10,"-7.7","-5.7","-6.7","1"
"2012",11,"-12.3","-6.4","-9.4","1"
"2012",12,"-12.9","-1.6","-7.3","1"
"2012",13,"-7.3","-3.0","-5.2","1"
"2012",14,"-4.9","-3.6","-4.3","1"
"2012",15,"-14.5","-9.4","-12.0","1"
"2012",16,"-20.8","-10.2","-15.5","1"
"2012",17,"-32.6","-22.0","-27.3","1"
"2012",18,"-37.1","-24.3","-30.7","1"
"2012",19,"-33.6","-20.7","-27.2","1"
"2012",20,"-25.5","-14.4","-20.0","1"
"2012",21,"-17.9","-10.4","-14.2","1"
"2012",22,"-17.3","-4.9","-11.1","1"
"2012",23,"-9.4","-1.1","-5.3","1"
"2012",24,"-4.4","3.6","-0.4","1"
"2012",25,"-2.2","-0.1","-1.2","1"
"2012",26,"-8.8","-0.6","-4.7","1"
"2012",27,"-7.4","0.7","-3.4","1"
"2012",28,"-4.0","2.1","-1.0","1"
"2012",29,"-0.5","3.0","1.3","1"
"2012",30,"-0.7","4.2","1.8","1"
"2012",31,"-2.7","3.0","0.2","1"
"2013",1,"-16.8","-6.0","-11.4","1"
"2013",2,"-15.0","-3.4","-9.2","1"
"2013",3,"-6.1","-2.9","-4.5","1"
"2013",4,"-6.8","0.8","-3.0","1"
"2013",5,"-11.1","-2.5","-6.8","1"
"2013",6,"-12.2","-4.2","-8.2","1"
"2013",7,"-12.3","-2.7","-7.5","1"
"2013",8,"-10.1","-6.0","-8.1","1"
"2013",9,"-11.9","-5.8","-8.9","1"
"2013",10,"-22.1","-11.0","-16.6","1"
"2013",11,"-20.1","-14.1","-17.1","1"
"2013",12,"-22.8","-14.7","-18.8","1"
"2013",13,"-20.2","-8.7","-14.5","1"
"2013",14,"-10.1","-4.0","-7.1","1"
"2013",15,"-5.8","-0.1","-3.0","1"
"2013",16,"-7.7","3.5","-2.1","1"
"2013",17,"-2.7","7.2","2.3","1"
"2013",18,"2.2","6.5","4.4","1"
"2013",19,"-4.7","-0.2","-2.5","1"
"2013",20,"-4.6","-0.2","-2.4","1"
"2013",21,"-7.6","-2.2","-4.9","1"
"2013",22,"-9.8","-0.9","-5.4","1"
"2013",23,"-4.1","-0.9","-2.5","1"
"2013",24,"-9.0","0.0","-4.5","1"
"2013",25,"-2.2","2.2","0.0","1"
"2013",26,"-5.1","1.4","-1.9","1"
"2013",27,"-5.1","1.3","-1.9","1"
"2013",28,"-6.2","-2.4","-4.3","1"
"2013",29,"-5.9","-3.1","-4.5","1"
"2013",30,"-9.8","-2.1","-6.0","1"
"2013",31,"-4.9","2.3","-1.3","1"
"2014",1,"-2.8","3.0","0.1","1"
"2014",2,"0.0","1.8","0.9","1"
"2014",3,"-3.4","0.4","-1.5","1"
"2014",4,"-5.5","-3.7","-4.6","1"
"2014",5,"-7.4","-5.0","-6.2","1"
"2014",6,"-8.2","-5.9","-7.1","1"
"2014",7,"-8.1","-3.5","-5.8","1"
"2014",8,"-4.8","-1.4","-3.1","1"
"2014",9,"-8.3","0.1","-4.1","1"
"2014",10,"-8.1","-2.0","-5.1","1"
"2014",11,"-5.8","-2.6","-4.2","1"
"2014",12,"-11.7","4.7","-3.5","1"
"2014",13,"-1.3","4.0","1.4","1"
"2014",14,"-1.0","10.9","5.0","1"
"2014",15,"-1.7","4.6","1.5","1"
"2014",16,"-2.7","2.1","-0.3","1"
"2014",17,"-4.7","3.2","-0.8","1"
"2014",18,"-7.5","2.3","-2.6","1"
"2014",19,"-5.9","2.7","-1.6","1"
"2014",20,"-9.7","-2.1","-5.9","1"
"2014",21,"-5.0","0.5","-2.3","1"
"2014",22,"-1.3","1.2","-0.1","1"
"2014",23,"-1.2","-0.4","-0.8","1"
"2014",24,"-2.5","-1.1","-1.8","1"
"2014",25,"-2.5","-1.4","-2.0","1"
"2014",26,"-3.2","-1.0","-2.1","1"
"2014",27,"-6.7","-1.9","-4.3","1"
"2014",28,"-6.3","-2.7","-4.5","1"
"2014",29,"-4.8","-1.0","-2.9","1"
"2014",30,"-15.4","-5.5","-10.5","1"
"2014",31,"-23.1","-7.9","-15.5","1"
"2015",1,"-12.6","0.6","-6.0","1"
"2015",2,"-5.1","0.3","-2.4","1"
"2015",3,"-13.4","-11.9","-12.7","1"
"2015",4,"-14.3","-12.7","-13.5","1"
"2015",5,"-19.8","-8.9","-14.4","1"
"2015",6,"-10.6","-6.5","-8.6","1"
"2015",7,"-8.7","-2.2","-5.5","1"
"2015",8,"-8.3","-2.6","-5.5","1"
"2015",9,"-7.3","-6.0","-6.7","1"
"2015",10,"","","","1"
"2015",11,"-16.1","-3.0","-9.6","1"
"2015",12,"-4.5","-1.6","-3.1","1"
"2015",13,"-3.5","1.8","-0.9","1"
"2015",14,"-5.1","-0.1","-2.6","1"
"2015",15,"-2.0","3.6","0.8","1"
"2015",16,"-6.0","3.2","-1.4","1"
"2015",17,"-2.5","3.2","0.4","1"
"2015",18,"-5.5","-0.1","-2.8","1"
"2015",19,"-4.0","4.4","0.2","1"
"2015",20,"-5.8","3.2","-1.3","1"
"2015",21,"0.4","6.2","3.3","1"
"2015",22,"-0.5","6.6","3.1","1"
"2015",23,"-0.8","7.2","3.2","1"
"2015",24,"-2.0","7.3","2.7","1"
"2015",25,"1.6","5.0","3.3","1"
"2015",26,"0.2","1.2","0.7","1"
"2015",27,"0.0","3.7","1.9","1"
"2015",28,"-6.3","-0.3","-3.3","1"
"2015",29,"-2.4","1.4","-0.5","1"
"2015",30,"-3.2","1.7","-0.8","1"
"2015",31,"-3.5","-0.8","-2.2","1"
"2016",1,"-16.4","-10.3","-13.4","1"
"2016",2,"-20.1","-12.2","-16.2","1"
"2016",3,"-23.5","-13.2","-18.4","1"
"2016",4,"-24.1","-13.5","-18.8","1"
"2016",5,"-21.4","-10.8","-16.1","1"
"2016",6,"-19.2","-5.3","-12.3","1"
"2016",7,"-7.3","-1.1","-4.2","1"
"2016",8,"-14.7","-5.0","-9.9","1"
"2016",9,"-11.3","-7.2","-9.3","1"
"2016",10,"-9.0","-5.1","-7.1","1"
"2016",11,"-9.0","-5.1","-7.1","1"
"2016",12,"-8.5","-1.8","-5.2","1"
"2016",13,"-8.1","-2.4","-5.3","1"
"2016",14,"-6.5","-2.2","-4.4","1"
"2016",15,"-4.2","0.3","-2.0","1"
"2016",16,"-1.8","-0.3","-1.1","1"
"2016",17,"-5.1","-2.3","-3.7","1"
"2016",18,"-8.2","-2.2","-5.2","1"
"2016",19,"-8.6","-3.6","-6.1","1"
"2016",20,"-11.0","-1.8","-6.4","1"
"2016",21,"-4.5","1.1","-1.7","1"
"2016",22,"-1.6","0.5","-0.6","1"
"2016",23,"-4.9","-4.1","-4.5","1"
"2016",24,"-9.3","-5.8","-7.6","1"
"2016",25,"-11.2","2.3","-4.5","1"
"2016",26,"-1.2","4.2","1.5","1"
"2016",27,"-0.1","5.5","2.7","1"
"2016",28,"-0.8","6.8","3.0","1"
"2016",29,"-1.8","2.3","0.3","1"
"2016",30,"-1.8","1.9","0.1","1"
"2016",31,"-1.4","1.2","-0.1","1"
"2017",1,"-18.0","-11.5","-14.8","1"
"2017",2,"-22.0","-13.0","-17.5","1"
"2017",3,"-22.5","-11.0","-16.8","1"
"2017",4,"-20.5","-10.0","-15.3","1"
"2017",5,"-20.5","-10.0","-15.3","1"
"2017",6,"-12.0","-6.0","-9.0","1"
"2017",7,"-11.0","-9.5","-10.3","1"
"2017",8,"-14.5","-12.0","-13.3","1"
"2017",9,"-13.5","-8.5","-11.0","1"
"2017",10,"-26.5","-17.0","-21.8","1"
"2017",11,"-28.0","-16.0","-22.0","1"
"2017",12,"-26.0","-15.5","-20.8","1"
"2017",13,"-19.0","0.5","-9.3","1"
"2017",14,"-7.0","2.5","-2.3","1"
"2017",15,"-3.0","4.5","0.8","1"
"2017",16,"-3.0","2.5","-0.3","1"
"2017",17,"-0.5","2.0","0.8","1"
"2017",18,"-0.5","5.0","2.3","1"
"2017",19,"1.0","3.5","2.3","1"
"2017",20,"-2.0","2.5","0.3","1"
"2017",21,"-2.5","1.5","-0.5","1"
"2017",22,"-6.0","-0.5","-3.3","1"
"2017",23,"-9.0","0.0","-4.5","1"
"2017",24,"-5.5","-1.5","-3.5","1"
"2017",25,"-5.0","1.0","-2.0","1"
"2017",26,"-4.0","4.5","0.3","1"
"2017",27,"0.0","6.5","3.3","1"
"2017",28,"2.5","6.5","4.5","1"
"2017",29,"0.5","2.5","1.5","1"
"2017",30,"-4.0","0.0","-2.0","1"
"2017",31,"-11.5","-4.0","-7.8","1"
"2018",1,"-14.5","-10.0","-12.3","1"
"2018",2,"-14.0","-7.5","-10.8","1"
"2018",3,"-12.0","-3.0","-7.5","1"
"2018",4,"-6.5","0.0","-3.3","1"
"2018",5,"-1.0","1.0","0.0","1"
"2018",6,"-5.5","-0.5","-3.0","1"
"2018",7,"-4.5","-1.0","-2.8","1"
"2018",8,"-2.0","2.0","0.0","1"
"2018",9,"-5.5","-3.5","-4.5","1"
"2018",10,"-14.0","-12.5","-13.3","1"
"2018",11,"-19.5","-15.0","-17.3","1"
"2018",12,"-21.0","-12.5","-16.8","1"
"2018",13,"-14.0","-7.0","-10.5","1"
"2018",14,"-8.5","-2.5","-5.5","1"
"2018",15,"-3.0","1.0","-1.0","1"
"2018",16,"-3.0","0.0","-1.5","1"
"2018",17,"-7.5","-0.5","-4.0","1"
"2018",18,"-3.5","0.0","-1.8","1"
"2018",19,"-3.0","-0.5","-1.8","1"
"2018",20,"-4.0","-2.0","-3.0","1"
"2018",21,"-3.5","0.5","-1.5","1"
"2018",22,"-8.5","0.0","-4.3","1"
"2018",23,"-11.0","-4.0","-7.5","1"
"2018",24,"-8.0","-4.0","-6.0","1"
"2018",25,"-6.0","-3.0","-4.5","1"
"2018",26,"-6.0","-2.5","-4.3","1"
"2018",27,"-8.0","-4.5","-6.3","1"
"2018",28,"-9.0","-7.5","-8.3","1"
"2018",29,"-9.5","-4.0","-6.8","1"
"2018",30,"-14.0","1.0","-6.5","1"
"2018",31,"-4.0","0.0","-2.0","1"
"1943",1,"-7.2","-1.7","-4.5","2"
"1943",2,"-8.3","-2.2","-5.3","2"
"1943",3,"-16.1","-3.3","-9.7","2"
"1943",4,"-9.4","0.6","-4.4","2"
"1943",5,"-5.0","0.6","-2.2","2"
"1943",6,"-5.0","0.0","-2.5","2"
"1943",7,"-13.3","-7.8","-10.6","2"
"1943",8,"-13.9","-6.1","-10.0","2"
"1943",9,"-22.8","-15.0","-18.9","2"
"1943",10,"-18.9","1.7","-8.6","2"
"1943",11,"-6.7","0.6","-3.1","2"
"1943",12,"-2.2","3.3","0.6","2"
"1943",13,"-1.1","8.9","3.9","2"
"1943",14,"0.6","3.9","2.3","2"
"1943",15,"-0.6","6.1","2.8","2"
"1943",16,"-1.7","6.1","2.2","2"
"1943",17,"1.1","9.4","5.3","2"
"1943",18,"-0.6","8.9","4.2","2"
"1943",19,"-1.7","6.1","2.2","2"
"1943",20,"-0.6","3.9","1.7","2"
"1943",21,"-7.2","5.6","-0.8","2"
"1943",22,"-10.0","3.3","-3.4","2"
"1943",23,"-10.0","6.7","-1.7","2"
"1943",24,"-10.0","7.8","-1.1","2"
"1943",25,"-9.4","8.3","-0.6","2"
"1943",26,"-8.9","6.7","-1.1","2"
"1943",27,"-8.9","7.2","-0.9","2"
"1943",28,"-9.4","9.4","0.0","2"
"1944",1,"-2.8","0.0","-1.4","2"
"1944",2,"-3.9","0.0","-2.0","2"
"1944",3,"-3.3","0.0","-1.7","2"
"1944",4,"-5.0","-1.7","-3.4","2"
"1944",5,"-9.4","-2.2","-5.8","2"
"1944",6,"-5.6","4.4","-0.6","2"
"1944",7,"-3.3","5.0","0.9","2"
"1944",8,"-8.3","1.7","-3.3","2"
"1944",9,"-8.9","-4.4","-6.7","2"
"1944",10,"-8.9","1.7","-3.6","2"
"1944",11,"-10.0","3.3","-3.4","2"
"1944",12,"-9.4","5.6","-1.9","2"
"1944",13,"-5.6","1.7","-2.0","2"
"1944",14,"-7.8","3.3","-2.3","2"
"1944",15,"-6.7","0.6","-3.1","2"
"1944",16,"-11.1","0.0","-5.6","2"
"1944",17,"-11.7","1.7","-5.0","2"
"1944",18,"-8.9","2.8","-3.1","2"
"1944",19,"-15.0","2.2","-6.4","2"
"1944",20,"-8.3","1.7","-3.3","2"
"1944",21,"-19.4","-2.8","-11.1","2"
"1944",22,"-18.9","-0.6","-9.8","2"
"1944",23,"-15.6","-1.1","-8.4","2"
"1944",24,"-10.0","-2.8","-6.4","2"
"1944",25,"-8.9","5.0","-2.0","2"
"1944",26,"-8.3","3.3","-2.5","2"
"1944",27,"-2.8","2.8","0.0","2"
"1944",28,"-13.9","-9.4","-11.7","2"
"1945",1,"-11.7","-4.4","-8.1","2"
"1945",2,"-7.2","-2.8","-5.0","2"
"1945",3,"-6.1","-3.3","-4.7","2"
"1945",4,"-7.8","-2.2","-5.0","2"
"1945",5,"-10.6","-1.1","-5.9","2"
"1945",6,"-11.1","1.7","-4.7","2"
"1945",7,"-3.9","3.9","0.0","2"
"1945",8,"-8.3","2.2","-3.1","2"
"1945",9,"-10.0","1.1","-4.5","2"
"1945",10,"-4.4","3.9","-0.3","2"
"1945",11,"-3.9","6.7","1.4","2"
"1945",12,"-5.0","1.1","-2.0","2"
"1945",13,"-12.2","1.7","-5.3","2"
"1945",14,"-10.6","-6.1","-8.4","2"
"1945",15,"-21.7","-10.0","-15.9","2"
"1945",16,"-14.4","-8.3","-11.4","2"
"1945",17,"-13.3","-4.4","-8.9","2"
"1945",18,"-20.6","-3.3","-12.0","2"
"1945",19,"-10.0","4.4","-2.8","2"
"1945",20,"-9.4","6.7","-1.4","2"
"1945",21,"-2.2","7.8","2.8","2"
"1945",22,"-3.3","5.6","1.2","2"
"1945",23,"-6.7","5.6","-0.6","2"
"1945",24,"-6.1","2.8","-1.7","2"
"1945",25,"-11.7","6.7","-2.5","2"
"1945",26,"-1.7","5.6","2.0","2"
"1945",27,"-10.6","5.0","-2.8","2"
"1945",28,"-4.4","11.1","3.4","2"
"1946",1,"-17.2","-2.2","-9.7","2"
"1946",2,"-15.6","-3.9","-9.8","2"
"1946",3,"-23.3","-6.1","-14.7","2"
"1946",4,"-25.6","-5.0","-15.3","2"
"1946",5,"-13.3","-5.0","-9.2","2"
"1946",6,"-15.0","-3.9","-9.5","2"
"1946",7,"-24.4","5.0","-9.7","2"
"1946",8,"-7.2","5.6","-0.8","2"
"1946",9,"-7.8","2.2","-2.8","2"
"1946",10,"-14.4","2.2","-6.1","2"
"1946",11,"-12.2","2.2","-5.0","2"
"1946",12,"-14.4","3.9","-5.3","2"
"1946",13,"-7.8","3.3","-2.3","2"
"1946",14,"-6.1","1.1","-2.5","2"
"1946",15,"-17.8","-2.2","-10.0","2"
"1946",16,"-16.1","1.1","-7.5","2"
"1946",17,"-12.8","1.7","-5.6","2"
"1946",18,"-17.2","0.0","-8.6","2"
"1946",19,"-19.4","0.6","-9.4","2"
"1946",20,"-11.7","3.9","-3.9","2"
"1946",21,"-5.6","7.2","0.8","2"
"1946",22,"-2.8","7.2","2.2","2"
"1946",23,"-8.9","6.1","-1.4","2"
"1946",24,"-2.8","5.6","1.4","2"
"1946",25,"-6.1","5.0","-0.6","2"
"1946",26,"-2.2","6.1","2.0","2"
"1946",27,"-1.1","6.7","2.8","2"
"1946",28,"-5.0","5.0","0.0","2"
"1947",1,"-33.3","-21.7","-27.5","2"
"1947",2,"-35.0","-18.9","-27.0","2"
"1947",3,"-22.2","-12.8","-17.5","2"
"1947",4,"-13.3","3.9","-4.7","2"
"1947",5,"-8.9","5.6","-1.7","2"
"1947",6,"-16.7","-3.9","-10.3","2"
"1947",7,"-7.2","-0.6","-3.9","2"
"1947",8,"-11.7","1.7","-5.0","2"
"1947",9,"-16.1","3.9","-6.1","2"
"1947",10,"-11.7","-3.9","-7.8","2"
"1947",11,"-6.1","-2.2","-4.2","2"
"1947",12,"-4.4","3.9","-0.3","2"
"1947",13,"-1.1","5.6","2.3","2"
"1947",14,"-0.6","8.3","3.9","2"
"1947",15,"1.1","1.7","1.4","2"
"1947",16,"-8.9","2.8","-3.1","2"
"1947",17,"-12.2","-2.2","-7.2","2"
"1947",18,"-5.0","1.7","-1.7","2"
"1947",19,"-8.9","-1.7","-5.3","2"
"1947",20,"-8.9","0.0","-4.5","2"
"1947",21,"-3.9","-0.6","-2.3","2"
"1947",22,"-7.2","4.4","-1.4","2"
"1947",23,"-1.1","6.7","2.8","2"
"1947",24,"-4.4","3.9","-0.3","2"
"1947",25,"-7.8","4.4","-1.7","2"
"1947",26,"-11.7","6.1","-2.8","2"
"1947",27,"-13.3","7.2","-3.1","2"
"1947",28,"-13.9","7.2","-3.4","2"
"1948",1,"-8.9","-2.2","-5.6","2"
"1948",2,"-16.1","-5.0","-10.6","2"
"1948",3,"-10.0","1.1","-4.5","2"
"1948",4,"-28.3","0.0","-14.2","2"
"1948",5,"-28.3","-7.2","-17.8","2"
"1948",6,"-21.1","-7.8","-14.5","2"
"1948",7,"-12.8","-8.3","-10.6","2"
"1948",8,"-16.7","-11.7","-14.2","2"
"1948",9,"-28.3","-8.9","-18.6","2"
"1948",10,"-27.8","-9.4","-18.6","2"
"1948",11,"-24.4","-3.3","-13.9","2"
"1948",12,"-10.0","6.7","-1.7","2"
"1948",13,"-8.3","3.9","-2.2","2"
"1948",14,"-21.7","-3.9","-12.8","2"
"1948",15,"-15.0","-5.0","-10.0","2"
"1948",16,"-20.6","-3.3","-12.0","2"
"1948",17,"-32.2","-14.4","-23.3","2"
"1948",18,"-33.9","-13.3","-23.6","2"
"1948",19,"-33.3","-13.3","-23.3","2"
"1948",20,"-15.6","-4.4","-10.0","2"
"1948",21,"-7.8","0.6","-3.6","2"
"1948",22,"-5.6","0.6","-2.5","2"
"1948",23,"-18.9","-0.6","-9.8","2"
"1948",24,"-11.7","5.6","-3.1","2"
"1948",25,"-3.3","3.3","0.0","2"
"1948",26,"-11.7","2.8","-4.5","2"
"1948",27,"-17.8","0.6","-8.6","2"
"1948",28,"-10.6","0.0","-5.3","2"
"1949",1,"-15.6","-10.6","-13.1","2"
"1949",2,"-13.9","-8.9","-11.4","2"
"1949",3,"-12.2","-8.3","-10.3","2"
"1949",4,"-28.3","-12.8","-20.6","2"
"1949",5,"-28.3","-16.1","-22.2","2"
"1949",6,"-28.9","-15.0","-22.0","2"
"1949",7,"-31.7","-15.0","-23.4","2"
"1949",8,"-20.0","-10.0","-15.0","2"
"1949",9,"-20.6","-3.3","-12.0","2"
"1949",10,"-10.0","-4.4","-7.2","2"
"1949",11,"-17.8","-11.1","-14.5","2"
"1949",12,"-28.3","-12.8","-20.6","2"
"1949",13,"-17.8","2.2","-7.8","2"
"1949",14,"-12.2","-2.2","-7.2","2"
"1949",15,"-17.2","-4.4","-10.8","2"
"1949",16,"-7.2","-1.7","-4.5","2"
"1949",17,"-16.7","-12.8","-14.8","2"
