day,population,treatment,indiv,flask,species,bbch.t,percent.t,count.t,bbch.l,percent.l,bbch2.l,percent2.l,bbch3.l,percent3.l,bud.count,flowering,bbch4.t,percent4.t
23,mp,LHL,Beg-juv,34,poptre,,,,,,,,,,,,,
23,mp,LHL,sg,34,rubpar,,,,,,,,,,,,,
23,sm,LHL,2,34,alnvir,,,,,,,,,,,,,
23,sm,LHL,8,34,menfer,,,,,,,,,,,,,
23,sm,LHL,8,34,popre,,,,,,,,,,,,,
23,sm,LHL,11,34,sorsco,,,,,,,,,,,,,
23,mp,LHL,3,35,acegla,3,25,12,1,60,NA,NA,NA,NA,18,NA,1,75
23,mp,LHL,10,35,corsto,9,100,1,9,65,3,35,NA,NA,NA,NA,NA,NA
23,mp,LHL,10,35,loninv,3,100,1,1,100,NA,NA,NA,NA,6,NA,NA,NA
23,mp,LHL,LL,35,vacmem,3,100,3,20,1,40,0,40,NA,NA,NA,NA,NA
23,sm,LHL,11,35,acegla,,,,,,,,,,,,,
23,sm,LHL, #3,35,menfer,,,,,,,,,,,,,
23,sm,LHL, cl,35,rubpar,,,,,,,,,,,,,
23,sm,LHL, b5,35,spipyr,,,,,,,,,,,,,
23,mp,LHL,11,36,acegla,,,,,,,,,,,,,
23,mp,LHL,4,36,acegla,,,,,,,,,,,,,
23,mp,LHL,2,36,amealn,,,,,,,,,,,,,
23,mp,LHL,11,36,vibedu,,,,,,,,,,,,,
23,sm,LHL, A,36,corsto,9,100,1,7,75,1,25,NA,NA,NA,NA,NA,NA
23,sm,LHL,13,36,menfer,1,50,20,1,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LHL,NA,36,spipyr,0,100,1,3,50,1,20,0,30,NA,NA,NA,NA
23,sm,LHL,NA,36,symalb,NA,NA,NA,3,40,1,40,0,20,NA,NA,NA,NA
23,mp,LHL,7,37,menfer,1,100,8,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LHL,8,37,samrac,1,100,2,7,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LHL,2,37,shecan,3,100,1,3,60,1,30,NA,NA,NA,NA,NA,NA
23,mp,LHL,11,37,vacmem,3,20,1,100,NA,NA,NA,NA,NA,NA,NA,1,80
23,sm,LHL,5,37,alninc,,,,,,,,,,,,,
23,sm,LHL,1,37,betpap,,,,,,,,,,,,,
23,sm,LHL, #3,37,menfer,,,,,,,,,,,,,
23,sm,LHL, oc21`,37,vacmem,,,,,,,,,,,,,
23,mp,LHL,11,38,acegla,,,,,,,,,,,,,
23,mp,LHL,11,38,acegla,,,,,,,,,,,,,
23,mp,LHL,tml,38,rubpar,,,,,,,,,,,,,
23,mp,LHL,11,38,shecan,,,,,,,,,,,,,
23,sm,LHL,6,38,alnvir,3,100,1,3,10,0,90,NA,NA,NA,NA,NA,NA
23,sm,LHL,10,38,alnvir,1,100,2,1,10,0,90,NA,NA,12,NA,NA,NA
23,sm,LHL,NA,38,corsto,9,100,6,10,20,9,65,7,15,13,NA,7,65
23,sm,LHL,NA,38,vibedu,11,100,1,11,40,10,15,7,50,7,NA,NA,NA
23,mp,LHL,7,39,amealn,3,50,2,3,30,1,50,0,20,NA,NA,NA,NA
23,mp,LHL,10,39,menfer,1,40,19,NA,NA,NA,NA,NA,NA,NA,NA,0,60
23,mp,LHL,Geg,39,poptre,1,70,7,1,100,NA,NA,NA,NA,NA,NA,0,30
23,mp,LHL,tml,39,spibet,1,100,1,1,50,0,50,NA,NA,NA,NA,NA,NA
23,sm,LHL,NA,39,corsto,7,100,1,7,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LHL,NA,39,spipyr,1,100,1,1,90,0,10,NA,NA,NA,NA,NA,NA
23,sm,LHL,NA,39,symalb,NA,NA,NA,3,50,1,40,0,10,NA,NA,NA,NA
23,sm,LHL,NA,39,vibedu,9,40,5,10,30,9,40,7,30,21,NA,7,20
23,mp,LHL,10,40,alninc,,,,,,,,,,,,,
23,mp,LHL,8,40,samrac,,,,,,,,,,,,,
23,mp,LHL,4,40,shecan,,,,,,,,,,,,,
23,mp,LHL,9,40,symalb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LHL,5,40,betpap,0,100,1,0,100,NA,NA,NA,NA,10,NA,NA,NA
23,sm,LHL, b,40,corsto,9,100,1,7,80,3,20,NA,NA,NA,NA,NA,NA
23,sm,LHL, oc 25,40,vacmem,3,60,NA,3,50,1,25,0,25,NA,NA,1,60
23,mp,LLH,NA,1,amealn,11,100,1,10,20,9,50,7,20,15,NA,NA,NA
23,mp,LLH,NA,1,corsto,15,100,1,15,25,10,30,9,25,13,NA,NA,NA
23,mp,LLH,NA,1,riblac,3,100,3,7,20,3,40,1,20,18,NA,NA,NA
23,mp,LLH,NA,1,symalb,NA,NA,NA,7,20,3,70,1,10,NA,NA,NA,NA
23,sm,LLH,NA,1,alnvir,3,100,5,3,60,1,40,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,1,amealn,7,100,1,9,15,3,30,1,40,NA,NA,NA,NA
23,sm,LLH,NA,1,betpap,3,100,1,3,60,0,40,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,1,sorsco,1,50,2,1,75,0,25,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,2,amealn,9,100,3,9,25,7,45,3,30,16,NA,NA,NA
23,mp,LLH,NA,2,menfer,1,75,4,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,2,rubpar,1,100,2,3,75,1,25,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,2,shecan,7,100,1,9,30,7,60,3,10,NA,NA,NA,NA
23,mp,LLH,NA,2,spibet,1,100,1,3,45,1,45,0,10,9,NA,NA,NA
23,sm,LLH, D,2,riblac,3,100,1,3,100,NA,NA,NA,NA,17,NA,NA,NA
23,sm,LLH, A,2,shecan,7,20,5,3,70,1,30,NA,NA,NA,60,3,80
23,sm,LLH,NA,2,sorsco,3,100,1,15,50,3,50,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,2,symalb,NA,NA,NA,3,25,3,50,0,25,NA,NA,NA,NA
23,sm,LLH, oc21,2,vacmem,9,20,NA,11,20,10,30,7,25,NA,NA,3,60
23,mp,LLH,3,3,acegla,1,100,3,1,55,0,45,NA,NA,25,NA,NA,NA
23,mp,LLH,5,3,alninc,3,100,1,3,10,1,60,0,30,10,NA,NA,NA
23,mp,LLH,9,3,rhoalb,10,100,1,10,20,9,20,7,50,NA,NA,NA,NA
23,mp,LLH,7,3,vibedu,7,100,2,3,85,0,15,NA,NA,NA,NA,NA,NA
23,sm,LLH,10,3,alnvir,3,25,4,3,25,1,50,0,25,NA,NA,1,75
23,sm,LLH,6,3,loninv,9,50,4,3,50,1,50,NA,NA,NA,19,3,75
23,sm,LLH, w/10,3,rubpar,3,100,1,3,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH, oc 21,3,vacmem,3,100,NA,7,60,3,30,1,10,NA,NA,0,40
23,mp,LLH,5,4,alninc,7,100,1,7,15,3,80,1,5,7,NA,NA,NA
23,mp,LLH,2,4,amealn,3,100,1,3,75,1,10,0,15,11,NA,NA,NA
23,mp,LLH,8,4,menfer,3,30,13,0,100,NA,NA,NA,NA,NA,NA,1,60
23,mp,LLH,wjt,4,vacmem,3,30,NA,9,10,3,50,1,20,NA,NA,1,20
23,sm,LLH,NA,4,acegla,1,100,1,1,50,0,50,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,4,corsto,15,100,1,15,30,11,55,10,15,NA,NA,NA,NA
23,sm,LLH,B2,4,spipyr,7,100,1,7,50,3,50,NA,NA,NA,NA,NA,NA
23,sm,LLH,B1,4,spipyr,10,100,1,11,10,7,30,3,60,NA,NA,NA,NA
23,mp,LLH,6,5,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,tml,5,rubpar,7,100,2,3,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,5,5,samrac,1,100,2,1,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,2,5,spipyr,9,100,1,9,40,3,50,0,10,NA,NA,NA,NA
23,sm,LLH, A,5,amealn,9,100,1,3,10,1,20,0,70,11,NA,NA,NA
23,sm,LLH, B,5,corsto,15,100,1,7,35,1,10,0,55,8,NA,NA,NA
23,sm,LLH,7,5,shecan,7,50,2,9,20,7,20,3,40,NA,60,3,50
23,sm,LLH,12,5,sorsco,11,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH, B32,5,spipyr,1,100,1,3,15,1,55,0,30,NA,NA,NA,NA
23,sm,LLH, cl,5,symalb,NA,NA,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,5,6,alninc,3,100,1,3,30,1,30,0,40,NA,NA,NA,NA
23,mp,LLH,3,6,alninc,3,100,1,1,30,0,70,NA,NA,7,NA,NA,NA
23,mp,LLH,10,6,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,8,6,riblac,3,100,3,7,20,3,50,1,25,NA,NA,NA,NA
23,sm,LLH,NA,6,alnvir,3,100,3,3,100,NA,NA,NA,NA,6,NA,NA,NA
23,sm,LLH,NA,6,amealn,9,100,4,9,25,3,20,NA,NA,27,NA,NA,NA
23,sm,LLH,NA,6,sorsco,1,100,1,11,50,1,50,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,7,alnvir,1,100,4,0,15,1,85,NA,NA,7,NA,NA,NA
23,mp,LLH,NA,7,corsto,15,100,1,11,15,10,15,9,10,NA,NA,NA,NA
23,mp,LLH,NA,7,poptre,1,75,4,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,7,sorsco,10,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH,11,7,acegla,1,100,1,1,65,0,45,NA,NA,NA,NA,NA,NA
23,sm,LLH,8,7,popbal,3,100,1,7,20,3,80,NA,NA,NA,NA,NA,NA
23,sm,LLH, cl,7,rubpar,3,100,1,3,75,1,25,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,7,sorsco,9,100,1,1,100,NA,NA,NA,NA,4,NA,NA,NA
23,mp,LLH,4,8,alnvir,3,60,5,3,20,1,55,0,25,NA,NA,NA,NA
23,mp,LLH,7,8,alnvir,1,100,5,1,55,0,45,NA,NA,9,NA,NA,NA
23,mp,LLH,tml,8,rubpar,1,100,2,1,25,0,75,NA,NA,NA,NA,NA,NA
23,mp,LLH,9,8,sorsco,11,33,3,10,20,1,20,0,60,NA,NA,9,33
23,sm,LLH,15,8,acegla,7,20,3,3,50,1,30,0,20,NA,NA,3,80
23,sm,LLH,9,8,betpap,1,10,2,1,85,0,15,NA,NA,NA,NA,NA,NA
23,sm,LLH,11,8,loninv,7,10,1,10,10,9,50,7,20,10,NA,NA,NA
23,sm,LLH,8,8,riblac,3,10,17,3,60,1,30,0,10,NA,NA,NA,NA
23,mp,LLH,4,9,samrac,3,10,2,3,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,12,9,sorsco,1,10,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,LL,9,symalb,NA,NA,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,LL,9,vacmem,3,20,NA,7,10,3,50,1,20,NA,NA,NA,NA
23,sm,LLH,NA,9,alninc,7,50,1,7,50,3,50,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,9,sorsco,11,100,1,10,40,9,10,7,10,11,NA,NA,NA
23,sm,LLH,8,9,sorsco,1,100,1,1,30,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,9,spibet,11,100,1,10,25,7,75,NA,NA,6,NA,NA,NA
23,mp,LLH,NA,10,alnvir,3,100,6,3,70,1,20,0,10,19,NA,NA,NA
23,mp,LLH,NA,10,riblac,3,100,1,3,50,1,25,0,25,21,NA,NA,NA
23,mp,LLH,NA,10,sorsco,10,100,1,0,100,NA,NA,NA,NA,5,NA,NA,NA
23,mp,LLH,NA,10,spipyr,0,100,4,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH,11,10,acegla,1,100,1,7,50,0,50,NA,NA,8,NA,NA,NA
23,sm,LLH, C,10,popre,1,100,3,1,100,NA,NA,NA,NA,20,NA,NA,NA
23,sm,LLH, cl,10,rubpar,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH, oc21/8,10,vacmem,3,100,NA,7,20,3,50,1,20,NA,NA,NA,NA
23,mp,LLH,8,11,amealn,9,100,1,9,30,7,30,3,30,14,NA,NA,NA
23,mp,LLH,5A,11,poptre,1,100,11,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
23,mp,LLH,5,11,poptre,1,100,8,NA,NA,NA,NA,NA,NA,6,NA,NA,NA
23,mp,LLH,wjt,11,spipyr,3,100,4,7,10,1,50,0,50,NA,NA,NA,NA
23,sm,LLH,A,11,acegla,1,100,2,3,20,0,50,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,11,betpap,3,100,1,3,70,1,30,NA,NA,10,NA,NA,NA
23,sm,LLH,NA,11,sorsco,11,100,1,11,25,1,25,0,50,NA,NA,NA,NA
23,sm,LLH,NA,11,symalb,NA,NA,NA,3,70,1,30,0,5,NA,NA,NA,NA
23,mp,LLH,NA,12,alnvir,3,100,3,3,15,1,85,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,12,amealn,10,100,2,10,75,7,5,3,20,12,NA,NA,NA
23,mp,LLH,NA,12,shecan,3,100,3,3,80,1,20,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,12,spipyr,3,100,1,9,20,7,50,3,20,NA,NA,NA,NA
23,sm,LLH,NA,12,alninc,3,100,1,3,20,1,40,0,40,7,NA,NA,NA
23,sm,LLH,NA,12,alnvir,3,50,2,7,10,3,10,1,80,10,NA,NA,NA
23,sm,LLH,NA,12,corsto,15,100,2,11,80,1,3,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,12,spipyr,3,100,1,9,15,7,10,3,45,7,NA,NA,NA
23,mp,LLH,NA,13,acegla,7,60,3,3,20,1,40,0,40,20,NA,3,40
23,mp,LLH,NA,13,alninc,3,100,1,7,30,3,30,1,40,9,NA,NA,NA
23,mp,LLH,NA,13,riblac,7,100,1,7,85,1,15,NA,NA,19,NA,NA,NA
23,mp,LLH,NA,13,rubpar,1,100,1,1,50,0,50,NA,NA,NA,NA,NA,NA
23,sm,LLH,Missing!!,13,alnvir,1,100,1,1,25,0,75,NA,NA,12,NA,NA,NA
23,sm,LLH,straight,13,poptre,3,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH,A,13,spibet,15,100,2,7,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH,B,13,spibet,11,20,5,17,15,10,15,7,20,26,NA,10,80
23,sm,LLH,Extra?,13,poptre,1,100,4,1,30,0,70,NA,NA,NA,NA,NA,NA
23,mp,LLH,4,14,alninc,3,100,1,1,60,0,40,NA,NA,7,NA,NA,NA
23,mp,LLH,8,14,shecan,1,100,2,3,60,1,40,NA,NA,NA,NA,NA,NA
23,mp,LLH,9,14,shecan,3,50,2,3,20,1,80,NA,NA,NA,60,1,50
23,mp,LLH,7,14,vibedu,3,100,3,10,15,9,15,7,15,12,NA,NA,NA
23,sm,LLH, B,14,popre,1,100,4,0,100,NA,NA,NA,NA,10,NA,NA,NA
23,sm,LLH,9,14,riblac,3,100,7,10,20,9,40,3,30,36,NA,NA,NA
23,sm,LLH,NA,14,spibet,1,100,1,7,25,3,25,0,50,2,NA,NA,NA
23,sm,LLH,NA,14,symalb,NA,NA,NA,1,80,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,DEAD,15,alninc,3,100,2,3,60,1,30,0,10,10,NA,NA,NA
23,mp,LLH,NA,15,loninv,3,100,1,7,10,3,35,1,45,9,NA,NA,NA
23,mp,LLH,NA,15,spibet,11,30,3,9,20,7,40,3,30,7,NA,3,70
23,mp,LLH,NA,15,vibedu,3,100,1,11,40,3,60,3,20,5,NA,NA,NA
23,sm,LLH, D,15,riblac,7,100,1,3,20,1,40,0,40,18,NA,NA,NA
23,sm,LLH,NA,15,rubpar,1,100,1,1,20,0,80,NA,NA,NA,NA,NA,NA
23,sm,LLH, A,15,shecan,7,50,2,3,70,1,30,NA,NA,NA,NA,1,50
23,sm,LLH,NA,15,symalb,NA,NA,NA,3,60,0,40,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,16,alnvir,3,100,3,3,55,15,0,30,NA,21,NA,NA,NA
23,mp,LLH,NA,16,corsto,9,100,2,7,60,3,40,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,16,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,16,spipyr,1,100,1,9,5,7,15,3,40,NA,NA,NA,NA
23,sm,LLH, A,16,corsto,11,100,1,11,25,7,25,7,35,8,NA,NA,NA
23,sm,LLH,13,16,menfer,1,100,16,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,16,symalb,NA,NA,NA,3,40,1,35,0,25,NA,NA,NA,NA
23,sm,LLH, oc21,16,vacmem,3,100,NA,10,30,9,10,3,60,NA,NA,0,80
23,mp,LLH,NA,17,amealn,9,100,1,9,70,7,25,3,5,16,NA,NA,NA
23,mp,LLH,NA,17,menfer,3,70,17,1,10,0,90,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,17,symalb,NA,NA,NA,3,40,1,30,0,30,NA,NA,NA,NA
23,mp,LLH,NA,17,vacmem,7,20,NA,3,20,1,60,0,20,NA,NA,3,40
23,sm,LLH,NA,17,popbal,1,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,17,riblac,1,100,1,7,20,3,30,1,15,NA,NA,NA,NA
23,sm,LLH,NA,17,shecan,7,100,1,9,20,7,20,3,60,19,NA,NA,NA
23,sm,LLH,NA,17,vibedu,3,100,2,11,45,3,55,NA,NA,11,NA,NA,NA
23,mp,LLH,NA,18,corsto,15,100,1,11,50,9,50,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,18,rubpar,1,100,1,1,60,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,18,vacmem,9,50,NA,3,30,1,30,1,40,43,NA,3,50
23,mp,LLH,NA,18,vibedu,3,100,1,3,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,18,loninv,3,100,2,7,20,3,40,0,40,15,NA,NA,NA
23,sm,LLH,NA,18,popbal,1,100,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,18,shecan,9,100,1,9,40,7,25,3,35,19,NA,NA,NA
23,sm,LLH,NA,18,vibedu,15,100,1,11,30,10,10,9,30,10,NA,NA,NA
23,mp,LLH,NA,19,rhoalb,10,50,4,7,30,3,60,0,10,22,NA,9,50
23,mp,LLH,NA,19,riblac,7,33,NA,3,50,1,25,0,25,19,NA,3,66
23,mp,LLH,8,19,sorsco,10,100,1,1,100,NA,NA,NA,NA,2,NA,NA,NA
23,mp,LLH,13,19,sorsco,1,100,1,7,50,1,50,NA,NA,NA,NA,NA,NA
23,sm,LLH,1,19,alninc,3,100,1,NA,NA,NA,NA,NA,NA,8,NA,NA,NA
23,sm,LLH,10,19,betpap,3,100,2,3,80,1,20,NA,NA,8,NA,NA,NA
23,sm,LLH,7,19,popre,1,100,1,1,100,NA,NA,NA,NA,9,NA,NA,NA
23,sm,LLH, B17,19,spipyr,1,100,1,7,25,3,50,1,25,4,NA,NA,NA
23,mp,LLH,1,20,rhoalb,10,15,7,7,20,3,70,0,10,38,NA,9,15
23,mp,LLH,3,20,rhoalb,10,100,1,7,60,3,40,NA,NA,13,NA,NA,NA
23,mp,LLH,8,20,samrac,1,100,2,1,75,0,25,NA,NA,NA,NA,NA,NA
23,mp,LLH,4,20,shecan,9,100,2,7,45,3,50,0,5,NA,NA,3,50
23,sm,LLH,6,20,alnvir,3,100,3,3,35,0,65,NA,NA,11,NA,NA,NA
23,sm,LLH,5,20,amealn,7,100,5,7,60,1,40,NA,NA,36,NA,NA,NA
23,sm,LLH,11,20,sorsco,3,50,2,1,100,NA,NA,NA,NA,6,NA,NA,NA
23,mp,LLH,NA,21,acegla,3,100,3,3,30,1,70,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,21,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,21,spibet,7,100,1,7,90,3,10,NA,NA,13,NA,NA,NA
23,mp,LLH,NA,21,symalb,NA,NA,NA,3,30,1,60,0,10,NA,NA,NA,NA
23,sm,LLH,NA,21,alnvir,1,100,3,3,10,0,90,NA,NA,10,NA,NA,NA
23,sm,LLH,onionB,21,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,21,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,21,rubpar,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,22,alnvir,3,100,2,3,55,1,45,NA,NA,22,NA,NA,NA
23,mp,LLH,NA,22,popbal,1,100,1,1,10,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,22,riblac,3,100,1,3,90,1,10,NA,NA,21,NA,NA,NA
23,mp,LLH,NA,22,shecan,3,100,1,10,30,9,30,3,40,NA,NA,NA,NA
23,sm,LLH,NA,22,alninc,3,100,2,1,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,22,riblac,3,100,2,3,40,1,30,0,30,NA,NA,NA,NA
23,sm,LLH,NA,22,spibet,11,100,1,10,30,9,30,7,10,NA,NA,NA,NA
23,sm,LLH,NA,22,vibedu,17,100,1,15,15,11,5,10,5,23,NA,NA,NA
23,mp,LLH,NA,23,alnvir,3,100,2,3,60,1,40,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,23,loninv,7,100,1,3,20,1,80,NA,NA,5,NA,NA,NA
23,mp,LLH,NA,23,symalb,NA,NA,NA,10,30,9,10,7,50,NA,NA,NA,NA
23,mp,LLH,NA,23,vacmem,3,100,NA,3,80,1,20,NA,NA,NA,NA,NA,NA
23,sm,LLH,missing!!,23,amealn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,23,rubpar,1,100,1,11,25,3,75,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,23,symalb,NA,NA,NA,3,80,NA,NA,NA,NA,20,NA,NA,NA
23,sm,LLH,NA,23,vacmem,3,100,NA,10,10,3,70,1,20,NA,NA,NA,NA
23,mp,LLH,10,24,acegla,3,100,3,1,80,0,20,NA,NA,15,NA,NA,NA
23,mp,LLH,atml,24,loninv,7,100,1,1,40,0,60,NA,NA,NA,NA,NA,NA
23,mp,LLH,10,24,menfer,3,100,16,1,40,0,60,NA,NA,NA,NA,NA,NA
23,mp,LLH,A,24,vacmem,7,10,NA,7,30,3,50,1,20,NA,NA,NA,NA
23,sm,LLH,NA,24,betpap,0,100,1,0,100,NA,NA,NA,NA,4,NA,NA,NA
23,sm,LLH,NA,24,loninv,3,100,1,3,45,1,50,0,5,NA,NA,NA,NA
23,sm,LLH,NA,24,shecan,3,80,8,3,60,1,40,NA,NA,NA,60,NA,NA
23,sm,LLH,NA,24,symalb,NA,NA,NA,1,100,NA,NA,NA,NA,10,NA,NA,NA
23,sm,LLH,NA,24,vacmem,1,100,NA,1,10,0,90,NA,NA,NA,NA,NA,NA
23,mp,LLH,A,25,spibet,7,100,1,7,50,1,50,NA,NA,6,NA,NA,NA
23,mp,LLH,NA,25,spibet,9,100,2,9,20,7,40,3,20,23,NA,NA,NA
23,mp,LLH,NA,25,spipyr,1,100,3,3,7,10,3,35,1,40,NA,NA,NA
23,mp,LLH,NA,25,symalb,NA,NA,NA,7,60,3,30,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,25,betpap,7,100,2,7,20,3,40,1,20,7,NA,NA,NA
23,sm,LLH,NA,25,corsto,15,100,1,15,65,7,35,NA,NA,6,NA,NA,NA
23,sm,LLH,NA,25,riblac,3,100,1,3,30,1,40,0,30,NA,NA,NA,NA
23,sm,LLH,NA,25,sorsco,1,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,26,corsto,15,100,1,15,50,9,30,1,15,6,NA,NA,NA
23,mp,LLH,NA,26,samrac,1,100,2,1,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,26,spibet,10,100,1,9,10,7,30,3,60,NA,NA,NA,NA
23,mp,LLH,NA,26,vibedu,3,100,1,9,15,3,85,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,26,acegla,1,100,3,1,80,0,20,NA,NA,NA,NA,NA,NA
23,sm,LLH,9,26,corsto,10,100,2,11,30,10,55,9,15,14,NA,NA,NA
23,sm,LLH,2,26,menfer,1,70,8,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH,9,26,menfer,1,100,10,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,27,acegla,3,100,1,1,50,0,50,NA,NA,18,NA,NA,NA
23,mp,LLH,NA,27,amealn,7,100,2,7,50,3,50,NA,NA,13,NA,NA,NA
23,mp,LLH,NA,27,samrac,1,50,2,1,50,0,50,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,27,vibedu,7,100,1,3,60,1,20,0,20,6,NA,NA,NA
23,sm,LLH,NA,27,menfer,1,40,5,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,27,poptre,7,5,16,1,100,NA,NA,NA,NA,NA,NA,3,80
23,sm,LLH,NA,27,shecan,10,100,2,9,40,7,20,3,30,17,NA,NA,NA
23,sm,LLH,NA,27,vibedu,9,100,1,11,50,3,50,NA,NA,8,NA,NA,NA
23,mp,LLH,NA,28,rhoalb,10,100,1,10,60,3,20,0,20,11,NA,NA,NA
23,mp,LLH,NA,28,riblac,3,100,1,3,55,1,20,0,25,11,NA,NA,NA
23,mp,LLH,NA,28,samrac,3,100,2,3,50,0,50,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,28,spibet,10,100,1,10,20,3,30,1,20,NA,NA,NA,NA
23,sm,LLH,NA,28,amealn,9,100,5,7,45,3,40,1,20,31,NA,NA,NA
23,sm,LLH,NA,28,loninv,NA,NA,NA,11,40,9,10,7,10,8,NA,NA,NA
23,sm,LLH,NA,28,spipyr,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,sm,LLH,NA,28,vibedu,15,100,4,15,10,11,50,9,5,15,NA,NA,NA
23,mp,LLH,NA,29,loninv,3,100,1,1,100,NA,NA,NA,NA,6,NA,NA,NA
23,mp,LLH,NA,29,menfer,3,60,7,0,100,NA,NA,NA,NA,NA,NA,1,80
23,mp,LLH,NA,29,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
23,mp,LLH,NA,29,vibedu,3,100,3,9,10,3,80,1,5,20,NA,NA,NA
23,sm,LLH,10,29,acegla,3,100,2,1,20,0,80,NA,NA,18,NA,NA,NA
23,sm,LLH,4,29,alninc,3,100,1,1,30,0,70,NA,NA,6,NA,NA,NA
23,sm,LLH, Cl,29,rubpar,10,100,1,9,40,3,60,NA,NA,NA,NA,NA,NA
23,sm,LLH, spibe7_01,29,spibet,9,100,3,9,40,7,40,3,10,NA,NA,NA,NA
23,mp,LLH,NA,30,loninv,3,100,1,9,20,3,40,1,20,NA,NA,NA,NA
