day,population,treatment,indiv,flask,species,bbch.t,percent.t,count.t,bbch.l,percent.l,bbch2.l,percent2.l,bbch3.l,percent3.l,bud.count,flowering,bbch4.t,percent4.t,comments
116,sm,HC_HP_LF,1,22,menfer,0,100,NA,9,25,3,25,0,50,30,y,NA,NA,
116,sm,HC_HP_LF,8,22,menfer,0,100,NA,15,25,10,5,9,10,17,NA,NA,NA,
116,sm,HC_HP_LF, cl,22,symalb,NA,NA,NA,15,10,10,10,9,60,NA,NA,NA,NA,
116,sm,HC_HP_LF, oc25,22,vacmem,3,100,15,17,5,15,10,10,10,NA,y,NA,NA,
116,mp,HC_HP_LF,5,23,alnvir,17,50,2,11,50,10,50,,,4,NA,11,50,
116,mp,HC_HP_LF,5,23,samrac,17,50,2,9,50,3,50,NA,NA,2,NA,3,50,
116,mp,HC_HP_LF,4,23,shecan,17,100,1,15,80,11,20,,,NA,y,NA,NA,
116,mp,HC_HP_LF,wjt,23,spipyr,1,100,5,17,30,15,60,11,5,20,NA,NA,NA,
116,sm,HC_HP_LF,11,23,betpap,15,100,3,15,50,11,50,,,6,NA,NA,NA,died
116,sm,HC_HP_LF,11,23,riblac,10,100,1,17,45,11,15,3,40,6,NA,NA,NA,
116,sm,HC_HP_LF, cl,23,rubpar,17,50,4,17,25,11,25,3,50,4,NA,15,25,
116,sm,HC_HP_LF, cl,23,symalb,NA,NA,NA,17,10,15,15,11,10,14,NA,NA,NA,
116,mp,HC_HP_LF,NA,24,alninc,15,100,1,15,50,11,35,10,15,6,NA,NA,NA,
116,mp,HC_HP_LF,NA,24,poptre,17,50,8,17,30,10,25,9,5,13,NA,15,40,remaining buds dead
116,mp,HC_HP_LF,NA,24,spibet,1,100,1,10,25,3,50,0,25,4,NA,NA,NA,
116,mp,HC_HP_LF,NA,24,vibedu,15,15,8,15,100,NA,NA,NA,NA,3,NA,10,15,
116,sm,HC_HP_LF,14,24,acegla,15,15,14,10,30,9,55,3,15,9,y,10,35,
116,sm,HC_HP_LF,1,24,menfer,0,100,NA,10,5,9,5,7,10,24,NA,NA,NA,
116,sm,HC_HP_LF,12,24,popbal,17,100,4,17,100,NA,NA,NA,NA,1,NA,,,
116,mp,HC_HP_LF,5,25,acegla,15,30,3,NA,NA,NA,NA,NA,NA,NA,NA,11,35,3rd is at phase 7
116,mp,HC_HP_LF,4,25,alnvir,15,100,1,15,10,11,60,10,30,18,NA,NA,NA,
116,mp,HC_HP_LF,10,25,corsto,15,100,1,11,85,0,15,NA,NA,6,NA,NA,NA,
116,mp,HC_HP_LF,9,25,menfer,0,100,NA,15,15,10,10,9,15,36,y,NA,NA,
116,sm,HC_HP_LF,5,25,acegla,10,100,4,10,55,9,5,7,5,18,NA,9,50,died
116,sm,HC_HP_LF,9,25,betpap,17,100,1,17,25,11,50,10,25,4,NA,NA,NA,
116,sm,HC_HP_LF,9,25,corsto,15,100,8,11,25,10,75,,,11,y,NA,NA,
116,sm,HC_HP_LF,11,25,vibedu,17,50,6,15,25,11,10,10,25,17,y,15,30,died: 60% budburst
116,mp,HC_HP_LF,11,26,acegla,15,15,12,3,75,1,25,NA,NA,4,NA,11,30,
116,mp,HC_HP_LF,aLl,26,alninc,17,100,2,17,30,15,40,10,30,13,NA,15,50,
116,mp,HC_HP_LF,6,26,poptre,17,100,1,17,15,15,40,9,30,7,NA,NA,NA,
116,mp,HC_HP_LF,11,26,shecan,15,75,4,15,80,11,20,,,NA,y,9,25,
116,sm,HC_HP_LF,3,26,alninc,17,70,3,11,50,10,50,,,6,NA,11,30,
116,sm,HC_HP_LF,2,26,alnvir,9,100,1,15,40,11,30,10,30,7,NA,NA,NA,
116,sm,HC_HP_LF, #3,26,menfer,0,100,NA,10,10,7,10,0,80,10,NA,NA,NA,
116,sm,HC_HP_LF,12,26,popbal,17,100,7,NA,NA,NA,NA,NA,NA,NA,NA,,,
116,mp,HC_HP_LF,Asslope,27,poptre,17,45,9,17,100,NA,NA,NA,NA,2,NA,11,45,
116,mp,HC_HP_LF,12,27,sorsco,17,50,2,3,100,NA,NA,NA,NA,NA,NA,11,50,buds dry but green
116,mp,HC_HP_LF,wjt,27,vacmem,17,90,3,17,25,15,20,7,10,NA,y,7,10,
116,mp,HC_HP_LF,wjt,27,vacmem,3,100,5,3,10,1,50,0,40,NA,,NA,NA,dead
116,sm,HC_HP_LF,1,27,alninc,15,70,3,15,30,11,40,9,10,20,NA,10,30,
116,sm,HC_HP_LF,11,27,corsto,17,100,2,11,100,NA,NA,NA,NA,3,NA,NA,NA,
116,sm,HC_HP_LF,7,27,poptre,17,25,20,11,35,10,35,9,30,3,NA,11,40,10% term 9
116,sm,HC_HP_LF,3,27,symalb,NA,NA,NA,17,30,15,10,11,15,NA,NA,NA,NA,
116,mp,HC_HP_LF,2,28,amealn,11,100,1,11,15,10,50,9,15,8,NA,NA,NA,
116,mp,HC_HP_LF,11,28,rhoalb,17,100,2,15,25,3,75,NA,NA,4,NA,NA,NA,
116,mp,HC_HP_LF,5,28,riblac,11,100,1,17,15,15,30,10,30,17,NA,NA,NA,
116,mp,HC_HP_LF,10,28,sorsco,15,100,2,1,100,NA,NA,NA,NA,1,NA,NA,NA,bud dead 
116,sm,HC_HP_LF,13,28,corsto,15,100,1,17,25,15,75,NA,NA,4,NA,NA,NA,
116,sm,HC_HP_LF,5,28,loninv,17,100,1,17,20,11,10,3,40,10,y,NA,NA,remaining buds dead
116,sm,HC_HP_LF,10,28,loninv,3,100,1,17,40,11,40,7,20,10,y,NA,NA,remaining buds dead
116,sm,HC_HP_LF,NA,28,rubpar,7,100,1,15,50,10,25,3,25,4,y,NA,NA,dead
116,mp,HC_HP_LF,Asslope,29,poptre,17,80,5,0,100,NA,NA,NA,NA,2,,10,20,
116,mp,HC_HP_LF,4,29,riblac,17,50,4,17,30,15,50,9,15,20,y,7,25,
116,mp,HC_HP_LF,NA,29,spipyr,17,100,1,17,30,15,40,9,30,10,NA,NA,NA,
116,mp,HC_HP_LF,NA,29,spipyr,17,100,1,15,10,3,25,1,65,15,NA,NA,NA,
116,sm,HC_HP_LF,2,29,poptre,1,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA,dead
116,sm,HC_HP_LF,10,29,shecan,15,100,2,15,70,11,20,10,10,19,y,NA,NA,
116,sm,HC_HP_LF,NA,29,spipyr,15,100,1,15,10,11,10,10,20,10,NA,NA,NA,"leaves dead, buds sv"
116,sm,HC_HP_LF,3,29,vibedu,17,30,3,15,90,3,10,NA,NA,9,y,15,30,sv; term bud still 3
116,mp,HC_HP_LF,4,30,rhoalb,17,100,2,11,30,10,30,3,40,12,NA,NA,NA,
116,mp,HC_HP_LF,4,30,riblac,7,25,4,10,10,9,20,3,20,22,NA,NA,NA,
116,mp,HC_HP_LF,10,30,riblac,11,40,7,15,30,11,25,10,5,34,NA,NA,NA,rest 3
116,mp,HC_HP_LF,LL,30,vacmem,17,20,10,17,30,15,30,11,10,NA,NA,3,50,
116,sm,HC_HP_LF,13,30,corsto,17,100,1,15,65,11,30,9,10,6,NA,NA,NA,
116,sm,HC_HP_LF, B,30,poptre,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,
116,sm,HC_HP_LF,NA,30,rubpar,9,100,1,17,35,15,35,3,30,3,y,NA,NA,
116,sm,HC_HP_LF, b38,30,spipyr,17,100,1,17,30,11,20,3,50,10,NA,NA,NA,
116,mp,HC_HP_LF,2,31,amealn,11,50,2,11,10,10,90,NA,NA,12,y,10,50,died
116,mp,HC_HP_LF,8,31,riblac,11,30,3,15,5,11,30,9,30,22,NA,NA,NA,
116,mp,HC_HP_LF,10,31,samrac,17,50,2,1,100,NA,NA,NA,NA,2,y,3,50,
116,mp,HC_HP_LF,10,31,samrac,17,50,2,15,100,,,NA,NA,2,y,15,50,
116,sm,HC_HP_LF,5,31,alninc,11,100,1,15,40,10,30,9,15,7,NA,NA,NA,
116,sm,HC_HP_LF, A,31,loninv,17,100,5,17,25,15,20,11,5,22,y,15,20,remaining buds dead
116,sm,HC_HP_LF,9,31,menfer,0,100,NA,15,15,11,30,10,25,13,NA,NA,NA,
116,sm,HC_HP_LF, w/ 10,31,rubpar,15,100,1,10,50,9,50,NA,NA,2,y,NA,NA,
116,mp,HC_HP_LF,2,32,amealn,15,25,4,10,75,3,25,,,26,y,10,75,
116,mp,HC_HP_LF,2,32,corsto,17,100,1,11,50,10,50,NA,NA,2,NA,NA,NA,
116,mp,HC_HP_LF,11,32,rhoalb,17,100,5,15,40,11,20,10,5,24,NA,11,60,sv
116,mp,HC_HP_LF,sg,32,rubpar,1,100,NA,17,40,3,60,,,7,y,NA,NA,sv
116,sm,HC_HP_LF,10,32,alnvir,17,70,3,15,10,10,10,9,25,12,NA,9,30,died -buds dead
116,sm,HC_HP_LF, A,32,riblac,17,85,7,17,25,15,15,9,45,29,NA,15,15,
116,sm,HC_HP_LF,12,32,sorsco,17,100,1,1,100,NA,NA,NA,NA,5,y,NA,NA,sv
116,sm,HC_HP_LF, oc21,32,vacmem,15,5,14,17,40,15,20,1,30,NA,NA,3,30,
116,mp,HC_HP_LF,2,33,corsto,15,100,5,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,
116,mp,HC_HP_LF,3,33,loninv,17,50,4,17,10,7,10,3,40,10,y,3,50,
116,mp,HC_HP_LF,6,33,shecan,11,100,1,15,80,11,10,3,5,17,y,NA,NA,
116,mp,HC_HP_LF,9,33,vibedu,17,75,4,15,25,11,5,3,70,15,y,11,50,remining buds green bud dried out coat and red leaves
116,sm,HC_HP_LF, onion E,33,popbal,17,100,1,11,25,9,25,7,25,4,NA,NA,NA,
116,sm,HC_HP_LF,NA,33,spipyr,17,100,1,17,60,7,40,,,7,NA,NA,NA,
116,sm,HC_HP_LF,NA,33,symalb,NA,NA,NA,9,10,7,30,3,40,NA,NA,NA,NA,
116,sm,HC_HP_LF,NA,33,symalb,NA,NA,NA,17,50,15,25,9,20,20,NA,NA,NA,
116,mp,HC_HP_LF,4,34,alnvir,11,100,1,15,40,11,40,3,20,5,NA,NA,NA,
116,mp,HC_HP_LF,3,34,riblac,9,100,2,17,10,15,35,11,20,22,NA,NA,NA,20% @ 7
116,mp,HC_HP_LF,NA,34,spibet,17,100,1,17,100,NA,NA,NA,NA,1,NA,NA,NA,
116,mp,HC_HP_LF,NA,34,spipyr,17,100,1,15,50,11,50,NA,NA,2,NA,NA,NA,
116,sm,HC_HP_LF, D,34,riblac,17,100,1,17,25,15,30,10,15,20,y,NA,NA,
116,sm,HC_HP_LF,12,34,sorsco,17,100,1,17,100,NA,NA,NA,NA,1,NA,NA,NA,
116,sm,HC_HP_LF,NA,34,spipyr,17,100,2,17,30,15,10,3,45,14,NA,NA,NA,remaining buds dead
116,sm,HC_HP_LF,NA,34,symalb,NA,NA,NA,9,10,7,20,3,50,13,NA,NA,NA,
116,mp,HC_HP_LF,10,35,loninv,17,100,1,9,40,3,60,NA,NA,8,NA,NA,NA,
116,mp,HC_HP_LF,Atml,35,loninv,17,60,5,7,30,1,30,0,40,9,NA,11,20,remaining buds dead
116,mp,HC_HP_LF,NA,35,sorsco,15,70,3,NA,NA,NA,NA,NA,NA,NA,NA,3,30,remaining bud green but dry
116,mp,HC_HP_LF,NA,35,vacmem,15,10,13,17,10,11,30,7,5,NA,NA,NA,NA,
116,sm,HC_HP_LF,10,35,alnvir,17,100,1,11,15,9,40,3,45,7,NA,NA,NA,
116,sm,HC_HP_LF,6,35,riblac,17,25,8,17,10,15,10,10,20,24,NA,11,25,t: 15% 9; lat: 15% 9
116,sm,HC_HP_LF, A25,35,spibet,17,100,1,17,30,15,15,10,5,32,NA,NA,NA,
116,mp,HC_HP_LF,5,36,corsto,15,100,1,17,25,7,50,0,25,4,y,NA,NA,
116,mp,HC_HP_LF,9,36,corsto,15,100,4,10,100,NA,NA,NA,NA,6,y,NA,NA,
116,mp,HC_HP_LF,6,36,popbal,15,75,4,17,100,NA,NA,NA,NA,1,NA,7,25,
116,mp,HC_HP_LF,12,36,vibedu,10,100,1,15,60,11,30,3,10,6,y,NA,NA,
116,sm,HC_HP_LF,5,36,amealn,11,50,4,11,15,10,30,9,25,30,NA,10,50,
116,sm,HC_HP_LF,12,36,sorsco,17,60,5,11,25,1,75,NA,NA,4,NA,15,40,"remaining buds appear viable, but leaves died "
116,sm,HC_HP_LF, b28,36,spipyr,17,100,1,17,20,3,10,1,70,NA,NA,NA,NA,
116,sm,HC_HP_LF, b30,36,spipyr,1,100,2,9,5,3,5,1,90,NA,NA,NA,NA,
116,mp,HC_HP_LF,4,37,acegla,10,100,1,9,50,7,10,3,40,10,NA,NA,NA,died -buds dead
116,mp,HC_HP_LF,7,37,alnvir,15,100,1,15,100,,,NA,NA,4,NA,NA,NA,22 instead of 11
116,mp,HC_HP_LF,10,37,loninv,17,50,4,10,30,9,30,1,55,6,y,10,50,
116,mp,HC_HP_LF,1,37,symalb,NA,NA,NA,15,40,11,40,0,20,NA,NA,NA,NA,
116,sm,HC_HP_LF,7,37,amealn,17,100,1,17,15,11,75,3,10,8,NA,NA,NA,
116,sm,HC_HP_LF,8,37,poptre,17,50,10,17,100,NA,NA,NA,NA,2,NA,15,20,
116,sm,HC_HP_LF,10,37,shecan,15,50,2,15,80,11,20,,,22,y,10,50,
116,sm,HC_HP_LF, A,37,vibedu,17,75,4,15,40,11,20,9,20,15,y,9,25,
116,mp,HC_HP_LF,4,38,loninv,3,100,1,10,15,3,30,0,55,6,y,NA,NA,
116,mp,HC_HP_LF,tml,38,rubpar,7,100,1,17,35,9,35,3,30,3,NA,NA,NA,
116,mp,HC_HP_LF,tml,38,spibet,17,100,1,9,25,3,25,1,50,NA,NA,NA,NA,
116,mp,HC_HP_LF,A,38,vacmem,3,100,1,10,5,3,20,1,75,NA,NA,NA,NA,
116,sm,HC_HP_LF,5,38,alninc,15,100,2,15,10,10,60,7,20,10,NA,NA,NA,reaminng buds dead
116,sm,HC_HP_LF,19,38,alnvir,15,70,3,15,30,10,30,9,30,9,NA,10,30,
116,sm,HC_HP_LF,11,38,riblac,17,25,4,17,15,15,15,11,30,12,NA,15,25,turning yellow
116,sm,HC_HP_LF,12,38,riblac,17,100,1,17,25,15,10,11,25,18,NA,9,15,turning yellow
116,mp,HC_HP_LF,3,39,alninc,15,100,1,15,50,11,25,10,25,4,NA,NA,NA,
116,mp,HC_HP_LF,4,39,amealn,15,100,1,15,30,9,70,NA,NA,3,NA,NA,NA,
116,mp,HC_HP_LF,NA,39,spibet,1,100,1,17,30,15,15,11,15,6,NA,NA,NA,lon inv term: 11 -2 
116,mp,HC_HP_LF,12,39,vibedu,17,100,1,15,50,3,50,,,6,NA,NA,NA,
116,sm,HC_HP_LF,10,39,loninv,1,100,NA,17,25,11,50,9,25,8,y,NA,NA,
116,sm,HC_HP_LF,NA,39,rubpar,15,70,3,17,10,15,20,7,10,10,NA,3,30,reaminng buds dead
116,sm,HC_HP_LF,xx,39,sorsco,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,
116,sm,HC_HP_LF,NA,39,symalb,NA,NA,NA,15,5,11,25,10,20,NA,NA,NA,NA,
116,mp,HC_HP_LF,4,40,acegla,15,100,1,15,25,10,25,9,25,8,NA,NA,NA,dead
116,mp,HC_HP_LF,6,40,acegla,15,60,5,15,10,11,20,7,10,10,NA,11,20,termin: 9 = 20%
116,mp,HC_HP_LF,1,40,rhoalb,17,75,8,1,100,NA,NA,NA,NA,3,NA,10,25,
116,mp,HC_HP_LF,6,40,rhoalb,17,70,3,11,50,9,50,NA,NA,4,y,15,30,dead
116,sm,HC_HP_LF,1,40,alninc,17,100,1,15,40,11,40,10,20,5,NA,NA,NA,
116,sm,HC_HP_LF,1,40,alnvir,17,100,1,17,75,10,25,,,4,NA,NA,NA,
116,sm,HC_HP_LF, A14,40,spibet,17,100,1,17,100,NA,NA,NA,NA,1,NA,NA,NA,remaining buds dead
116,sm,HC_HP_LF, oc21,40,vacmem,3,100,3,3,100,NA,NA,NA,NA,NA,NA,NA,NA,
116,mp,HC_LP_HF,5,1,alninc,11,100,1,17,60,10,15,9,15,7,7,NA,NA,
116,mp,HC_LP_HF,4,1,rhoalb,17,60,5,10,20,9,10,3,70,10,NA,9,40,dead
116,mp,HC_LP_HF,NA,1,spibet,17,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA,
116,mp,HC_LP_HF,w/1,1,symalb,NA,NA,NA,17,40,15,30,11,10,NA,NA,NA,NA,
116,sm,HC_LP_HF,3,1,menfer,3,100,10,10,10,9,10,7,35,32,y,NA,NA,
116,sm,HC_LP_HF,11,1,shecan,17,100,1,15,90,11,5,3,5,NA,y,NA,NA,
116,sm,HC_LP_HF,NA,1,spipyr,17,100,1,15,25,11,50,3,25,4,NA,NA,NA,
116,sm,HC_LP_HF,3,1,vibedu,17,70,3,17,35,15,15,9,10,12,y,9,30,
116,mp,HC_LP_HF,3,2,alninc,15,50,2,15,50,11,50,,,6,NA,10,50,starting to die and loose leave
116,mp,HC_LP_HF,7,2,menfer,0,100,NA,0,100,NA,NA,NA,NA,13,NA,NA,NA,
116,mp,HC_LP_HF,Aski,2,poptre,17,30,7,17,20,3,80,NA,NA,5,NA,9,15,
116,mp,HC_LP_HF,12,2,vibedu,3,100,1,15,45,3,55,NA,NA,9,y,NA,NA,leaves bright red
116,sm,HC_LP_HF,13,2,menfer,0,100,NA,3,20,0,80,NA,NA,21,NA,NA,NA,
116,sm,HC_LP_HF,NA,2,spipyr,17,50,2,15,30,11,25,10,20,29,NA,10,50,
116,sm,HC_LP_HF,9,2,symalb,NA,NA,NA,17,15,15,10,3,20,14,NA,NA,NA,
116,mp,HC_LP_HF,A,3,menfer,0,100,NA,17,5,11,20,10,25,16,y,NA,NA,dead
116,mp,HC_LP_HF,5,3,poptre,17,70,3,NA,NA,NA,NA,NA,NA,NA,NA,11,30,
116,mp,HC_LP_HF,11,3,rhoalb,17,50,2,11,20,3,80,NA,NA,5,y,15,50,
116,mp,HC_LP_HF,A,3,vacmem,0,100,2,0,100,NA,NA,NA,NA,NA,NA,NA,NA,
116,sm,HC_LP_HF,9,3,loninv,7,100,NA,17,10,15,10,10,10,10,NA,NA,NA,buds dead
116,sm,HC_LP_HF,10,3,poptre,17,30,20,9,20,3,70,0,20,10,NA,11,10,reaminng buds dead
116,sm,HC_LP_HF,NA,3,shecan,15,30,10,15,75,11,20,3,5,NA,y,10,70,
116,sm,HC_LP_HF,straight,3,sorsco,15,50,2,0,100,NA,NA,NA,NA,1,NA,1,50,bud shriveled & dead
116,sm,HC_LP_HF,NA,3,sorsco,15,100,2,0,100,NA,NA,NA,NA,3,NA,,,buds dead
116,mp,HC_LP_HF,5,4,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,buds dry but green
116,mp,HC_LP_HF,2,4,rubpar,1,100,NA,17,25,11,25,3,50,4,y,NA,NA,sv
116,mp,HC_LP_HF,2,4,popbal,17,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
116,mp,HC_LP_HF,3,4,riblac,9,25,4,15,5,10,15,9,20,16,NA,3,75,
116,sm,HC_LP_HF,10,4,alnvir,15,40,5,3,100,NA,NA,NA,NA,1,NA,3,60,remaining buds fell off or dead
116,sm,HC_LP_HF,7,4,amealn,15,30,3,11,50,10,50,NA,NA,6,NA,10,70,
116,sm,HC_LP_HF, cl,4,rubpar,17,100,1,9,25,7,75,NA,NA,NA,y,NA,NA,sv
116,sm,HC_LP_HF, Oc21,4,vacmem,17,10,12,15,40,11,10,3,5,NA,y,NA,NA,
116,mp,HC_LP_HF,5,5,acegla,0,100,11,0,100,NA,NA,NA,NA,2,NA,NA,NA,
116,mp,HC_LP_HF,3,5,riblac,1,100,NA,10,5,3,95,NA,NA,13,NA,NA,NA,
116,mp,HC_LP_HF,2,5,samrac,17,50,2,9,50,3,50,NA,NA,NA,y,3,50,dead
116,mp,HC_LP_HF,NA,5,spipyr,17,100,1,11,25,10,50,7,25,NA,NA,NA,NA,
116,sm,HC_LP_HF,14,5,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,missing
116,sm,HC_LP_HF,5,5,loninv,1,100,NA,17,40,10,15,7,40,8,y,NA,NA,reaminng buds dead
116,sm,HC_LP_HF, A8,5,spibet,17,100,1,10,20,7,20,3,60,5,NA,NA,NA,
116,sm,HC_LP_HF,10,5,vacmem,17,10,12,17,30,11,10,7,10,NA,y,NA,NA,
116,mp,HC_LP_HF,11,6,acegla,9,75,11,10,15,3,85,NA,NA,8,y,3,25,"dead, remaining buds dead "
116,mp,HC_LP_HF,7,6,menfer,1,100,NA,15,30,11,5,7,40,18,y,NA,NA,had 30 instead of 3 
116,mp,HC_LP_HF,10,6,samrac,17,50,2,11,100,,,NA,NA,NA,y,15,50,
116,mp,HC_LP_HF,3,6,sorsco,17,15,8,NA,NA,NA,NA,NA,NA,NA,NA,11,40,
116,sm,HC_LP_HF,6,6,alnvir,10,50,2,15,25,9,25,7,25,8,NA,9,50,remaining buds dead
116,sm,HC_LP_HF,11,6,betpap,17,100,1,17,70,15,30,,,3,NA,NA,NA,turned yellow and died
116,sm,HC_LP_HF,5,6,vibedu,17,60,5,15,35,9,10,3,55,18,y,15,20,
116,sm,HC_LP_HF,6,6,vibedu,17,50,6,17,10,11,10,3,80,18,NA,3,50,
116,mp,HC_LP_HF,10,7,riblac,11,10,37,11,5,10,20,9,60,31,NA,9,30,
116,mp,HC_LP_HF,12,7,sorsco,15,50,2,NA,NA,NA,NA,NA,NA,NA,NA,10,50,
116,mp,HC_LP_HF,LL,7,symalb,NA,NA,NA,15,5,11,30,10,10,NA,NA,NA,NA,
116,mp,HC_LP_HF,wjt,7,vacmem,17,100,3,15,25,7,5,3,25,NA,NA,NA,NA,
116,sm,HC_LP_HF,6,7,amealn,10,50,2,10,45,9,40,7,25,16,NA,9,50,
116,sm,HC_LP_HF,10,7,corsto,17,100,1,15,15,11,30,3,40,6,NA,NA,NA,
116,sm,HC_LP_HF,5,7,popbal,17,80,5,17,100,,,NA,NA,2,NA,15,20,
116,sm,HC_LP_HF,12,7,sorsco,17,100,NA,15,50,11,50,NA,NA,2,NA,NA,NA,
116,mp,HC_LP_HF,1,8,corsto,17,60,5,15,50,0,50,NA,NA,8,NA,10,40,
116,mp,HC_LP_HF,feg,8,poptre,1,100,NA,17,20,15,30,11,40,10,NA,NA,NA,
116,mp,HC_LP_HF,Asf,8,riblac,3,100,3,10,20,10,20,9,40,15,NA,NA,NA,
116,mp,HC_LP_HF,9,8,shecan,15,100,1,17,10,15,80,3,90,NA,y,NA,NA,
116,sm,HC_LP_HF,5,8,loninv,17,100,1,17,30,15,30,10,25,13,NA,NA,NA,
116,sm,HC_LP_HF,7,8,shecan,17,100,1,15,75,15,20,10,5,14,y,NA,NA,
116,sm,HC_LP_HF, oc25,8,vacmem,17,40,5,17,5,15,40,7,30,NA,y,10,50,
116,sm,HC_LP_HF,NA,8,vibedu,17,70,3,15,75,7,5,3,20,13,NA,9,30,
116,mp,HC_LP_HF,11,9,acegla,1,100,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,"dead, remaining buds dead "
116,mp,HC_LP_HF,6,9,riblac,15,40,5,15,15,11,20,9,25,11,NA,9,60,
116,mp,HC_LP_HF,tml,9,spibet,17,100,1,17,15,15,5,3,25,12,NA,NA,NA,
116,mp,HC_LP_HF,wjt,9,spipyr,1,100,4,17,15,11,5,3,20,17,NA,NA,NA,
116,sm,HC_LP_HF,10,9,acegla,1,100,NA,0,100,NA,NA,NA,NA,4,NA,NA,NA,
116,sm,HC_LP_HF,7,9,amealn,17,50,2,15,15,11,35,9,50,7,NA,11,50,
116,sm,HC_LP_HF,11,9,loninv,17,100,4,11,30,7,65,1,5,6,y,NA,NA,
116,sm,HC_LP_HF, A3,9,spibet,3,100,1,17,20,10,10,9,10,NA,NA,NA,NA,
116,mp,HC_LP_HF,1,10,corsto,17,100,1,11,70,10,30,NA,NA,10,NA,NA,NA,
116,mp,HC_LP_HF,7,10,menfer,0,100,NA,15,5,10,25,7,40,12,y,NA,NA,
116,mp,HC_LP_HF,A,10,vacmem,17,20,5,17,15,3,50,1,30,NA,NA,3,80,
116,mp,HC_LP_HF,A,10,vacmem,3,100,12,3,50,1,25,0,25,NA,NA,NA,NA,
116,sm,HC_LP_HF,13,10,menfer,0,100,NA,17,20,10,10,7,20,14,y,NA,NA,
116,sm,HC_LP_HF,x,10,sorsco,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,
116,sm,HC_LP_HF,NA,10,spibet,0,100,1,11,100,NA,NA,NA,NA,1,NA,NA,NA,reaminng buds dead
116,sm,HC_LP_HF, oc21,10,vacmem,17,25,8,17,15,3,30,1,65,NA,y,NA,NA,
116,mp,HC_LP_HF,6,11,popbal,17,100,1,11,70,3,30,NA,NA,NA,NA,NA,NA,
116,mp,HC_LP_HF,3,11,samrac,17,50,2,1,100,NA,NA,NA,NA,NA,y,1,50,
116,mp,HC_LP_HF,wjt,11,symalb,NA,NA,NA,15,40,11,5,7,5,NA,NA,NA,NA,
116,mp,HC_LP_HF,9,11,vibedu,17,100,1,15,25,11,15,10,10,8,NA,NA,NA,
116,sm,HC_LP_HF,6,11,alnvir,15,100,1,9,25,7,75,NA,NA,4,NA,NA,NA,
116,sm,HC_LP_HF,8,11,corsto,17,100,1,15,25,10,25,0,50,8,NA,NA,NA,
116,sm,HC_LP_HF,2,11,riblac,17,100,1,17,25,11,10,9,25,17,NA,NA,NA,
116,sm,HC_LP_HF,11,11,vibedu,17,60,5,15,25,3,75,NA,NA,15,y,3,40,
116,mp,HC_LP_HF,4,12,alninc,15,100,1,17,20,15,60,11,20,5,NA,NA,NA,
116,mp,HC_LP_HF,1,12,corsto,17,100,1,17,45,11,35,3,20,8,NA,NA,NA,
116,mp,HC_LP_HF,A,12,vacmem,17,50,2,17,20,10,10,7,5,NA,y,3,50,
116,mp,HC_LP_HF,12,12,vibedu,17,100,1,15,30,3,70,NA,NA,6,y,NA,NA,
116,sm,HC_LP_HF,6,12,amealn,10,100,3,11,10,10,20,9,35,19,NA,NA,NA,
116,sm,HC_LP_HF,10,12,corsto,17,100,3,9,50,0,50,NA,NA,4,NA,NA,NA,
116,sm,HC_LP_HF,9,12,loninv,NA,NA,NA,17,45,11,30,1,15,12,NA,NA,NA,reaminng buds dead
116,sm,HC_LP_HF,12,12,shecan,15,100,3,15,70,7,10,3,15,NA,y,NA,NA,
116,sm,HC_LP_HF, cl,12,symalb,NA,NA,NA,17,5,7,30,3,20,NA,NA,NA,NA,
116,mp,HC_LP_HF,11,13,rhoalb,17,85,6,11,10,7,10,1,40,12,NA,15,15,"leaved dead, buds sv"
116,mp,HC_LP_HF,7,13,samrac,17,100,2,9,30,3,70,NA,NA,3,NA,NA,NA,1 of 2 remaining buds dead other sv ; leaved dead and falling off 
116,mp,HC_LP_HF,NA,13,spibet,9,100,1,15,50,10,50,NA,NA,2,NA,NA,NA,
116,mp,HC_LP_HF,A,13,vacmem,15,10,10,11,5,9,5,7,5,NA,y,7,5,
116,sm,HC_LP_HF,1,13,alninc,11,100,1,15,70,11,30,,,7,NA,NA,NA,
116,sm,HC_LP_HF,9,13,corsto,15,100,9,15,75,11,20,1,5,24,y,NA,NA,
116,sm,HC_LP_HF,4,13,popbal,17,100,1,17,25,11,25,9,50,NA,NA,NA,NA,
116,mp,HC_LP_HF,7,14,acegla,0,100,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA,
116,mp,HC_LP_HF,8,14,loninv,17,100,1,11,15,1,85,NA,NA,7,NA,NA,NA,reaminng buds dead
116,mp,HC_LP_HF,4,14,rhoalb,17,45,7,10,40,3,60,NA,NA,8,NA,9,55,
