day,population,treatment,indiv,flask,species,bbch.t,percent.t,count.t,bbch.l,percent.l,bbch2.l,percent2.l,bbch3.l,percent3.l,bud.count,flowering,bbch4.t,percent4.t
27,sm,LLL, ,23,riblac,3,100,1,3,20,1,50,0,30,NA,NA,NA,NA
27,mp,LLL,7,24,menfer,1,100,11,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,sfc,24,riblac,3,100,3,3,70,1,20,0,10,NA,NA,NA,NA
27,mp,LLL,11,24,samrac,1,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,LL,24,vacmem,1,30,NA,0,100,NA,NA,NA,NA,NA,NA,0,70
27,sm,LLL,5,24,alninc,1,100,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,2,24,alnvir,1,50,2,1,40,0,60,NA,NA,NA,NA,NA,NA
27,sm,LLL,1,24,menfer,1,75,8,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,11,24,sorsco,1,100,2,1,50,0,50,NA,NA,4,NA,NA,NA
27,mp,LLL,3,25,acegla,3,10,9,1,100,NA,NA,NA,NA,5,NA,1,90
27,mp,LLL,tml,25,spibet,1,100,1,3,20,1,60,0,20,5,NA,NA,NA
27,mp,LLL,eg,25,symalb,NA,NA,NA,1,50,0,50,NA,NA,NA,NA,NA,NA
27,mp,LLL,Atml,25,vibedu,3,100,1,3,100,NA,NA,NA,NA,4,NA,NA,NA
27,sm,LLL,4,25,alninc,3,100,2,3,85,1,15,NA,NA,NA,NA,NA,NA
27,sm,LLL,7,25,popre,1,85,6,0,100,NA,NA,NA,NA,2,NA,NA,NA
27,sm,LLL, D,25,popre,1,100,1,1,90,0,10,NA,NA,10,NA,NA,NA
27,sm,LLL,11,25,sorsco,1,100,3,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,2,26,amealn,3,100,3,3,90,1,10,NA,NA,7,NA,NA,NA
27,mp,LLL,NA,26,spibet,1,100,1,1,100,NA,NA,NA,NA,6,NA,NA,NA
27,mp,LLL,NA,26,spipyr,0,100,4,1,40,0,60,NA,NA,NA,NA,NA,NA
27,mp,LLL,14,26,vibedu,9,70,3,3,100,NA,NA,NA,NA,3,NA,3,30
27,sm,LLL,7,26,acegla,7,30,13,3,5,1,45,0,50,18,NA,3,25
27,sm,LLL,10,26,alnvir,1,100,4,1,40,0,60,NA,NA,NA,NA,0,60
27,sm,LLL, A,26,betpap,1,40,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,9,26,corsto,7,100,7,3,25,1,75,NA,NA,24,NA,NA,NA
27,mp,LLL,4,27,acegla,3,100,5,3,15,1,45,0,40,24,NA,NA,NA
27,mp,LLL,4,27,shecan,1,100,6,1,50,0,50,NA,NA,NA,y,NA,NA
27,mp,LLL,8,27,sorsco,9,50,2,0,100,NA,NA,NA,NA,NA,NA,0,50
27,mp,LLL,wjt,27,spipyr,9,100,1,9,15,3,85,NA,NA,6,NA,NA,NA
27,sm,LLL,NA,27,corsto,10,100,1,7,50,3,50,NA,NA,NA,NA,NA,NA
27,sm,LLL,NA,27,spipyr,3,100,1,3,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,NA,27,vibedu,11,100,1,11,55,10,15,3,30,7,NA,NA,NA
27,mp,LLL,11,28,acegla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,9,28,alninc,1,100,4,0,100,NA,NA,NA,NA,11,NA,NA,NA
27,mp,LLL,1,28,amealn,1,100,3,1,5,0,100,NA,NA,12,NA,NA,NA
27,mp,LLL,6,28,riblac,3,80,6,3,20,1,20,0,60,NA,NA,1,20
27,sm,LLL,5,28,betpap,3,100,3,1,30,0,70,NA,NA,11,NA,NA,NA
27,sm,LLL,2,28,menfer,3,85,17,1,50,0,50,NA,NA,NA,NA,NA,NA
27,sm,LLL, cl,28,rubpar,3,100,1,7,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,NA,28,shecan,3,100,8,3,80,1,20,NA,NA,NA,NA,NA,NA
27,mp,LLL,2,29,alnvir,1,100,2,1,30,0,70,NA,NA,7,NA,NA,NA
27,mp,LLL,eg,29,symalb,NA,NA,NA,7,15,3,50,1,20,NA,NA,NA,NA
27,mp,LLL,tml,29,vacmem,3,100,NA,3,30,1,30,0,40,NA,NA,NA,NA
27,mp,LLL,A,29,vibedu,3,100,4,3,100,NA,NA,NA,NA,8,NA,NA,NA
27,sm,LLL,1,29,alnvir,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,6,29,amealn,7,50,2,7,30,3,20,0,40,21,NA,NA,NA
27,sm,LLL,8,29,popbal,0,100,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL, D,29,poptre,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,8,30,popbal,0,100,5,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,6,30,poptre,0,100,11,0,100,NA,NA,NA,NA,1,NA,NA,NA
27,mp,LLL,tml,30,rubpar,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,1,30,sorsco,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,8,30,shecan,3,100,3,3,70,1,20,0,10,NA,y,NA,NA
27,sm,LLL,10,30,shecan,3,100,1,3,80,1,20,NA,NA,NA,y,NA,NA
27,sm,LLL,6,30,shecan,3,100,1,7,5,3,75,1,20,NA,y,NA,NA
27,sm,LLL,NA,30,sorsco,9,100,1,3,50,1,50,NA,NA,NA,NA,NA,NA
27,sm,LLL, b,30,vibedu,11,50,4,11,60,10,20,7,10,8,NA,9,50
27,mp,LLL,8,31,loninv,3,100,1,1,100,NA,NA,NA,NA,6,NA,NA,NA
27,mp,LLL,4,31,samrac,1,100,2,3,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,6,31,shecan,1,100,2,1,30,0,70,NA,NA,NA,NA,NA,NA
27,mp,LLL,w/9,31,symalb,NA,NA,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,5,31,acegla,1,100,2,1,40,0,60,NA,NA,NA,NA,NA,NA
27,sm,LLL,3,31,amealn,7,100,3,7,50,1,50,NA,NA,10,NA,NA,NA
27,sm,LLL, A4,31,spibet,3,100,2,3,75,0,25,NA,NA,NA,NA,NA,NA
27,sm,LLL, A5,31,spibet,3,100,1,3,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,11,32,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,4,32,rhoalb,1,100,5,0,100,NA,NA,NA,NA,7,NA,NA,NA
27,mp,LLL,4,32,shecan,1,80,5,1,20,0,80,NA,NA,NA,NA,0,20
27,mp,LLL,14,32,vibedu,3,100,1,3,100,NA,NA,NA,NA,4,NA,NA,NA
27,sm,LLL,10,32,alnvir,NA,NA,NA,3,33,1,66,NA,NA,6,NA,NA,NA
27,sm,LLL,7,32,betpap,1,100,1,3,30,1,50,0,20,6,NA,NA,NA
27,sm,LLL,10,32,vacmem,3,10,NA,1,30,0,70,NA,NA,NA,NA,1,70
27,mp,LLL,ALL,33,alninc,3,50,6,3,20,1,40,0,40,5,NA,NA,NA
27,mp,LLL,2,33,alnvir,1,100,3,1,60,0,40,NA,NA,NA,NA,NA,NA
27,mp,LLL,9,33,corsto,NA,NA,NA,9,60,7,15,0,25,13,NA,NA,NA
27,mp,LLL,8,33,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,5,33,amealn,3,100,1,9,70,7,15,1,15,12,NA,NA,NA
27,sm,LLL,11,33,riblac,3,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,10,33,shecan,3,100,1,7,10,3,70,1,20,NA,NA,NA,NA
27,sm,LLL, A,33,sorsco,3,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,2,34,amealn,3,100,3,3,65,1,20,NA,NA,NA,NA,NA,NA
27,mp,LLL,11,34,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,1,34,sorsco,7,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,LL,34,vacmem,1,100,NA,3,20,1,60,0,20,NA,NA,NA,NA
27,sm,LLL,3,34,riblac,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,NA,34,rubpar,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,Sm,LLL,10,34,shecan,0,100,2,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,A,34,spibet,3,100,4,3,80,1,20,NA,NA,NA,NA,NA,NA
27,sm,LLL,NA,34,spibet,3,75,4,3,80,1,10,0,10,NA,NA,NA,NA
27,mp,LLL,6,35,poptre,1,10,10,NA,NA,NA,NA,NA,NA,NA,NA,0,90
27,mp,LLL,6,35,riblac,3,100,3,3,80,1,15,0,5,NA,NA,NA,NA
27,mp,LLL,sg,35,rubpar,7,50,2,7,25,3,25,0,50,NA,NA,1,50
27,mp,LLL,4,35,samrac,1,100,1,1,50,0,50,NA,NA,NA,NA,NA,NA
27,sm,LLL,7,35,popre,1,100,2,1,20,0,80,NA,NA,9,NA,NA,NA
27,sm,LLL, 3b,35,riblac,1,100,1,1,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,NA,35,spipyr,3,100,1,3,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,6,36,poptre,1,100,1,0,100,NA,NA,NA,NA,7,NA,NA,NA
27,mp,LLL,4,36,rhoalb,1,60,8,0,100,NA,NA,NA,NA,2,NA,NA,NA
27,mp,LLL,10,36,samrac,3,100,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,w/6,36,symalb,NA,NA,NA,1,30,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,10,36,loninv,3,100,3,3,70,1,30,0,10,16,NA,NA,NA
27,sm,LLL,tape,36,spipyr,0,100,1,3,50,0,50,NA,NA,NA,NA,NA,NA
27,sm,LLL,NA,36,spipyr,1,100,1,3,40,1,60,NA,NA,NA,NA,NA,NA
27,sm,LLL, oc21,36,vacmem,3,100,NA,9,10,7,20,3,60,NA,NA,NA,NA
27,mp,LLL,10,37,alnvir,3,100,3,3,40,1,60,,,13,,,
27,mp,LLL,Aski,37,poptre,1,100,11,1,100,,,,,,,,
27,mp,LLL,9,37,rhoalb,7,100,2,7,100,,,,,,,,
27,mp,LLL,Atml,37,vibedu,0,100,NA,0,100,,,,,,,,
27,sm,LLL,2,37,alnvir,3,NA,2,3,50,1,50,NA,NA,NA,NA,NA,NA
27,sm,LLL,11,37,loninv,1,NA,1,1,100,NA,NA,NA,NA,12,NA,NA,NA
27,sm,LLL,9,37,menfer,1,20,18,1,20,0,80,NA,NA,NA,NA,0,80
27,mp,LLL,A,38,alnvir,3,NA,4,3,30,1,40,0,30,17,NA,NA,NA
27,mp,LLL,8,38,amealn,9,50,2,9,35,7,45,3,20,16,NA,NA,NA
27,mp,LLL,2,38,menfer,1,35,14,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,eg,38,symalb,NA,NA,NA,3,40,1,30,NA,NA,NA,NA,NA,NA
27,sm,LLL,NA,38,riblac,1,100,1,1,40,0,60,NA,NA,20,NA,NA,NA
27,sm,LLL,NA,38,shecan,1,80,5,3,10,1,70,0,20,40,y,NA,NA
27,sm,LLL,NA,38,spibet,3,100,1,3,50,1,50,NA,NA,6,NA,NA,NA
27,sm,LLL,NA,38,vibedu,11,50,4,11,30,10,20,7,20,19,NA,9,25
27,mp,LLL,2,39,alnvir,1,100,2,1,75,0,25,NA,NA,NA,NA,NA,NA
27,mp,LLL,8,39,riblac,7,10,7,3,10,1,80,0,10,NA,NA,NA,NA
27,mp,LLL,8,39,riblac,1,100,6,1,60,0,40,NA,NA,NA,NA,NA,NA
27,mp,LLL,eg,39,symalb,NA,NA,NA,7,30,3,20,1,50,NA,NA,NA,NA
27,sm,LLL,10,39,loninv,3,100,7,3,40,1,50,0,10,25,NA,NA,NA
27,sm,LLL,10,39,loninv,3,100,8,3,45,1,50,0,5,23,NA,NA,NA
27,sm,LLL,12,39,menfer,1,70,17,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL,NA,39,symalb,NA,NA,NA,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,6,40,popbal,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,mp,LLL,5,40,poptre,1,30,7,NA,NA,NA,NA,NA,NA,0,NA,0,70
27,mp,LLL,9,40,rhoalb,9,50,4,3,100,NA,NA,NA,NA,11,NA,7,50
27,mp,LLL,9,40,sorsco,0,100,3,0,100,NA,NA,NA,NA,NA,NA,NA,NA
27,sm,LLL, A,40,corsto,7,100,1,9,20,7,50,3,30,NA,NA,NA,NA
27,sm,LLL,NA,40,spibet,0,100,1,9,10,3,30,0,60,NA,NA,NA,NA
27,sm,LLL,NA,40,symalb,NA,NA,NA,3,40,1,30,0,30,NA,NA,NA,NA
27,sm,LLL,3,40,vibedu,3,100,1,11,30,9,15,NA,NA,NA,NA,NA,NA
