day,population,treatment,indiv,flask,species,bbch.t,percent.t,count.t,bbch.l,percent.l,bbch2.l,percent2.l,bbch3.l,percent3.l,bud.count,flowering,bbch4.t,percent4.t,comments,
113,mp,LLL,4,17,samrac,17,50,2,15,25,7,25,0,50,4,7,3,50,found,
113,sm,LLL,10,17,loninv,3,80,5,17,10,7,5,3,45,26,NA,1,20,sv,
113,sm,LLL,12,17,menfer,3,65,19,1,50,0,50,NA,NA,10,y,0,35,,
113,sm,LLL,NA,17,rubpar,17,100,1,3,100,NA,NA,NA,NA,4,NA,NA,NA,sv,
113,sm,LLL,7,17,shecan,15,60,5,15,70,11,10,3,20,17,y,9,40,,
113,mp,LLL,5,18,poptre,1,100,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
113,mp,LLL,8,18,riblac,7,50,4,17,20,11,10,3,70,NA,NA,3,50,,
113,mp,LLL,eg,18,symalb,NA,NA,NA,11,5,10,50,1,30,NA,NA,NA,NA,,
113,mp,LLL,7,18,vibedu,17,100,1,17,15,15,25,3,60,12,NA,NA,NA,,
113,sm,LLL,1,18,alninc,15,50,2,15,25,11,40,10,15,8,NA,11,50,,
113,sm,LLL,8,18,betpap,11,70,3,17,10,11,30,10,40,11,NA,9,30,remaining buds dead,
113,sm,LLL,4,18,popbal,17,100,1,17,100,,,,,4,NA,NA,NA,,
113,sm,LLL, oc21,18,vacmem,7,10,NA,7,5,3,70,0,25,16,y,1,30,sv,
113,mp,LLL,10,19,corsto,17,100,1,17,50,9,25,3,25,NA,NA,NA,NA,,
113,mp,LLL,8,19,loninv,3,100,1,17,50,0,50,NA,NA,6,NA,NA,NA,,
113,mp,LLL,120,19,loninv,7,100,1,17,25,11,25,9,50,4,NA,NA,NA,,
113,mp,LLL,11,19,shecan,15,100,2,15,90,3,10,,,NA,y,NA,NA,,
113,sm,LLL,11,19,betpap,15,50,2,17,10,11,50,10,30,11,NA,11,50,,
113,sm,LLL, C,19,corsto,17,100,1,15,50,1,50,NA,NA,6,NA,NA,NA,,
113,sm,LLL,NA,19,sorsco,17,50,2,NA,NA,NA,NA,NA,NA,NA,NA,15,50,,
113,sm,LLL, A34,19,spibet,15,20,5,15,20,11,10,3,70,21,NA,3,80,,
113,mp,LLL,7,20,acegla,1,80,21,0,100,NA,NA,NA,NA,6,NA,0,20,dead,
113,mp,LLL,ALL,20,alninc,15,75,4,15,35,11,35,10,25,20,NA,11,25,,
113,mp,LLL,A,20,menfer,1,50,12,15,10,11,20,10,5,18,NA,0,50,,
113,mp,LLL,tml,20,vacmem,3,100,NA,17,10,10,10,9,5,NA,NA,NA,NA,,
113,sm,LLL,NA,20,acegla,15,100,1,10,10,9,15,7,30,12,NA,NA,NA,dead,
113,sm,LLL,NA,20,spibet,10,100,1,11,25,9,50,3,25,4,NA,NA,NA,,
113,sm,LLL,NA,20,spipyr,3,100,1,3,80,0,20,NA,NA,6,NA,NA,NA,sv,
113,mp,LLL,4,21,acegla,10,30,7,1,25,0,75,NA,NA,12,NA,9,60,dead,
113,mp,LLL,2,21,samrac,3,100,2,17,50,3,50,NA,NA,NA,NA,NA,NA,,
113,mp,LLL,9,21,sorsco,17,100,1,3,25,1,75,NA,NA,2,NA,NA,NA,diseased;buds dried coat but still green inside,
113,mp,LLL,Atml,21,vibedu,15,100,1,17,15,3,55,1,30,NA,NA,NA,NA,,
113,sm,LLL,13,21,acegla,10,100,2,15,10,3,80,1,10,10,NA,,,,
113,sm,LLL,3,21,popbal,15,100,1,17,50,15,15,11,35,6,NA,NA,NA,,
113,sm,LLL, cl,21,rubpar,1,100,1,17,50,10,50,NA,NA,NA,y,NA,NA,sv,
113,sm,LLL,7-DEAD,21,sorsco,0,100,1,0,100,NA,NA,NA,NA,NA,NA,NA,NA,,
113,mp,LLL,sg,22,rubpar,17,100,1,1,50,0,50,NA,NA,2,y,NA,NA,sv,
113,mp,LLL,tml,22,spibet,17,100,1,15,10,9,30,7,30,7,NA,NA,NA,,
113,mp,LLL,wjt,22,spipyr,15,20,5,17,10,15,15,9,30,32,NA,11,40,,
113,mp,LLL,wjt,22,vacmem,3,40,11,11,5,7,5,3,30,NA,NA,NA,NA,,
113,sm,LLL,15,22,acegla,9,100,3,15,15,9,60,3,25,8,y,NA,NA,,
113,sm,LLL,9,22,betpap,17,100,1,15,65,11,35,,,6,NA,NA,NA,,
113,sm,LLL, #3,22,menfer,1,100,13,0,100,NA,NA,NA,NA,18,y,NA,NA,sv,
113,sm,LLL, CL,22,symalb,NA,NA,NA,3,50,1,25,0,25,NA,NA,NA,NA,,
113,mp,LLL,3,23,acegla,9,15,15,9,5,3,60,0,35,13,NA,3,85,,
113,mp,LLL,10,23,amealn,9,100,2,15,30,9,50,7,10,9,f,NA,NA,,
113,mp,LLL,Aski,23,poptre,17,20,11,15,100,NA,NA,NA,NA,1,NA,10,10,,
113,mp,LLL,11,23,shecan,15,20,5,15,70,3,15,1,15,25,y,11,60,,
113,sm,LLL,1,23,alnvir,17,50,2,15,30,10,10,9,20,10,NA,9,50,,
113,sm,LLL,10,23,alnvir,10,100,1,15,15,11,55,9,15,7,NA,NA,NA,,
113,sm,LLL,9,23,corsto,17,100,4,17,75,15,15,3,10,8,NA,9,75,,
113,sm,LLL, ,23,riblac,3,100,1,17,10,15,30,11,25,15,NA,NA,NA,,
113,mp,LLL,7,24,menfer,1,100,11,17,10,7,5,3,50,19,NA,NA,NA,remaining buds dead,
113,mp,LLL,sfc,24,riblac,3,100,3,17,10,15,20,3,50,22,NA,NA,NA,,
113,mp,LLL,11,24,samrac,17,100,1,15,50,10,25,3,25,2,y,NA,NA,,
113,mp,LLL,LL,24,vacmem,1,30,6,11,5,3,70,1,25,NA,y,0,70,,
113,sm,LLL,5,24,alninc,15,65,3,NA,NA,NA,NA,NA,NA,NA,NA,11,35,,
113,sm,LLL,2,24,alnvir,15,100,2,15,65,11,10,10,20,9,NA,10,50,,
113,sm,LLL,1,24,menfer,1,75,8,0,100,NA,NA,NA,NA,16,NA,NA,NA,,
113,sm,LLL,11,24,sorsco,17,100,2,1,50,0,50,NA,NA,4,NA,NA,NA,diseased;buds sv,
113,mp,LLL,3,25,acegla,9,20,9,9,40,3,60,NA,NA,5,NA,1,90,,
113,mp,LLL,tml,25,spibet,1,100,1,17,20,1,60,0,20,5,NA,NA,NA,remaining buds dead,
113,mp,LLL,eg,25,symalb,NA,NA,NA,15,50,10,15,3,20,NA,y,NA,NA,,
113,mp,LLL,Atml,25,vibedu,15,100,1,15,25,3,75,NA,NA,4,y,NA,NA,,
113,sm,LLL,4,25,alninc,17,100,1,15,15,11,15,10,15,6,NA,NA,NA,buds dried out,
113,sm,LLL,7,25,poptre,17,50,6,0,100,NA,NA,NA,NA,2,NA,3,50,,
113,sm,LLL, D,25,poptre,9,100,1,17,30,10,10,3,60,10,NA,NA,NA,,
113,sm,LLL,11,25,sorsco,17,100,3,0,100,NA,NA,NA,NA,2,NA,NA,NA,,
113,mp,LLL,2,26,amealn,9,100,3,9,90,1,10,NA,NA,7,NA,NA,NA,buds dried out,
113,mp,LLL,NA,26,spibet,17,100,1,3,100,NA,NA,NA,NA,6,NA,NA,NA,remaining buds viable,
113,mp,LLL,NA,26,spipyr,3,100,4,17,10,15,30,10,20,27,NA,NA,NA,,
113,mp,LLL,14,26,vibedu,17,70,3,9,30,3,70,NA,NA,3,NA,9,30,,
113,sm,LLL,7,26,acegla,10,30,13,9,5,7,45,0,50,18,NA,7,40,sv,
113,sm,LLL,10,26,alnvir,17,25,4,15,50,9,30,3,20,6,NA,11,75,,
113,sm,LLL, A,26,betpap,17,45,7,NA,NA,NA,NA,NA,NA,NA,NA,15,40,,
113,sm,LLL,9,26,corsto,17,70,7,15,20,11,35,9,45,14,NA,15,15,,
113,mp,LLL,4,27,acegla,11,30,3,10,5,7,10,3,40,24,NA,9,70,dead,
113,mp,LLL,4,27,shecan,15,25,4,15,40,11,10,10,5,NA,y,3,75,,
113,mp,LLL,8,27,sorsco,17,50,2,0,100,NA,NA,NA,NA,1,y,0,50,,
113,mp,LLL,wjt,27,spipyr,17,100,1,17,15,3,85,NA,NA,6,NA,NA,NA,sv,
113,sm,LLL,NA,27,corsto,17,100,1,15,100,NA,NA,NA,NA,NA,y,NA,NA,,
113,sm,LLL,NA,27,spipyr,3,100,1,7,30,3,70,NA,NA,6,NA,NA,NA,,
113,sm,LLL,NA,27,vibedu,17,100,1,17,70,3,30,NA,NA,7,y,NA,NA,,
113,mp,LLL,11,28,acegla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
113,mp,LLL,9,28,alninc,15,75,4,17,10,15,65,11,20,11,NA,11,25,,
113,mp,LLL,1,28,amealn,17,100,3,15,40,11,25,10,35,8,NA,NA,NA,,
113,mp,LLL,6,28,riblac,3,80,6,17,5,15,40,3,30,15,NA,3,20,,
113,sm,LLL,5,28,betpap,17,70,3,15,25,11,50,9,25,11,NA,11,30,,
113,sm,LLL,2,28,menfer,3,85,17,9,5,3,30,0,65,19,NA,NA,NA,,
113,sm,LLL, cl,28,rubpar,3,100,1,17,25,7,25,3,50,NA,y,NA,NA,,
113,sm,LLL,NA,28,shecan,15,100,8,15,80,11,10,9,5,NA,NA,,,,
113,mp,LLL,2,29,alnvir,15,100,2,11,30,7,30,3,40,7,NA,NA,NA,,
113,mp,LLL,eg,29,symalb,NA,NA,NA,15,5,11,30,9,5,NA,y,NA,NA,,
113,mp,LLL,tml,29,vacmem,3,100,9,11,5,3,40,1,40,NA,y,NA,NA,sv,
113,mp,LLL,A,29,vibedu,3,100,4,17,25,11,15,10,25,8,y,NA,NA,,
113,sm,LLL,1,29,alnvir,11,100,1,15,15,11,30,7,15,7,NA,NA,NA,,
113,sm,LLL,6,29,amealn,11,50,2,15,25,11,35,9,40,21,y,NA,NA,,
113,sm,LLL,8,29,popbal,17,50,2,NA,NA,NA,NA,NA,NA,NA,NA,15,50,,
113,sm,LLL, D,29,poptre,0,100,1,17,50,9,25,3,25,4,NA,NA,NA,,
113,mp,LLL,8,30,popbal,17,60,5,15,100,NA,NA,NA,NA,1,NA,15,20,,
113,mp,LLL,6,30,poptre,17,30,11,0,100,NA,NA,NA,NA,1,NA,7,20,sv,
113,mp,LLL,tml,30,rubpar,15,100,1,11,25,3,75,NA,NA,4,y,NA,NA,,
113,mp,LLL,1,30,sorsco,NA,NA,NA,17,30,11,35,1,35,3,NA,NA,NA,sv,
113,sm,LLL,8,30,shecan,15,100,3,15,90,10,10,,,NA,y,NA,NA,,
113,sm,LLL,10,30,shecan,15,100,1,15,70,11,30,NA,NA,NA,y,NA,NA,,
113,sm,LLL,6,30,shecan,9,100,1,15,40,11,30,9,5,13,y,NA,NA,,
113,sm,LLL,NA,30,sorsco,17,100,1,3,50,1,50,NA,NA,4,y,NA,NA,sv,
113,sm,LLL, b,30,vibedu,17,100,4,17,100,NA,NA,NA,NA,8,NA,NA,NA,,
113,mp,LLL,8,31,loninv,3,100,1,17,30,3,70,NA,NA,6,NA,NA,NA,,
113,mp,LLL,4,31,samrac,11,50,2,17,100,NA,NA,NA,NA,2,NA,3,50,,
113,mp,LLL,6,31,shecan,15,100,2,15,80,11,15,7,5,NA,y,NA,NA,,
113,mp,LLL,w/9,31,symalb,NA,NA,NA,17,5,11,30,3,20,NA,y,NA,NA,,
113,sm,LLL,5,31,acegla,9,70,3,11,30,10,25,7,10,12,NA,3,30,,
113,sm,LLL,3,31,amealn,11,100,3,15,10,11,70,10,20,10,y,NA,NA,,
113,sm,LLL, A4,31,spibet,17,100,1,3,75,0,25,NA,NA,4,NA,NA,NA,,
113,sm,LLL, A5,31,spibet,17,100,1,17,20,3,80,NA,NA,10,NA,NA,NA,,
113,mp,LLL,11,32,popbal,17,100,1,17,100,NA,NA,NA,NA,NA,NA,NA,NA,,
113,mp,LLL,4,32,rhoalb,11,80,5,0,100,NA,NA,NA,NA,7,NA,10,20,,
113,mp,LLL,4,32,shecan,15,100,1,17,10,15,5,3,40,24,y,NA,NA,sv,
113,mp,LLL,14,32,vibedu,17,100,1,3,100,NA,NA,NA,NA,4,NA,NA,NA,sv,
113,sm,LLL,10,32,alnvir,NA,NA,NA,15,60,11,40,,,6,NA,NA,NA,,
113,sm,LLL,7,32,betpap,15,100,1,15,30,10,50,9,20,6,NA,NA,NA,,
113,sm,LLL,10,32,vacmem,10,10,12,10,5,3,30,1,70,NA,y,1,70,,
113,mp,LLL,ALL,33,alninc,15,50,6,11,100,NA,NA,NA,NA,2,NA,11,50,,
113,mp,LLL,2,33,alnvir,15,100,3,11,60,10,25,9,15,7,NA,NA,NA,,
113,mp,LLL,9,33,corsto,NA,NA,NA,15,75,3,25,NA,NA,11,NA,NA,NA,,
113,mp,LLL,8,33,popbal,17,60,5,NA,NA,NA,NA,NA,NA,NA,NA,15,40,,
113,sm,LLL,5,33,amealn,10,100,1,11,25,10,50,9,15,12,NA,NA,NA,,
113,sm,LLL,11,33,riblac,3,100,1,17,60,10,40,NA,NA,5,NA,NA,NA,,
113,sm,LLL,10,33,shecan,15,100,1,15,80,11,20,NA,NA,NA,NA,NA,NA,,
113,sm,LLL, A,33,sorsco,17,100,1,0,100,NA,NA,NA,NA,2,NA,NA,NA,sv,
113,mp,LLL,2,34,amealn,9,100,3,9,80,1,20,NA,NA,NA,NA,NA,NA,,
113,mp,LLL,11,34,popbal,17,100,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
113,mp,LLL,1,34,sorsco,17,100,1,1,100,NA,NA,NA,NA,2,y,NA,NA,sv/diseased,
113,mp,LLL,LL,34,vacmem,1,100,9,15,20,1,60,0,20,NA,NA,NA,NA,,
113,sm,LLL,3,34,riblac,17,100,1,15,35,11,30,10,5,14,NA,NA,NA,,
113,sm,LLL,NA,34,rubpar,9,100,1,17,35,3,35,0,30,3,y,NA,NA,,
113,sm,LLL,10,34,shecan,11,100,2,15,100,NA,NA,NA,NA,NA,NA,NA,NA,,
113,sm,LLL,A,34,spibet,3,100,4,17,15,15,25,10,5,17,NA,NA,NA,,
113,sm,LLL,NA,34,spibet,10,25,4,17,5,3,75,1,20,24,NA,3,50,,
113,mp,LLL,6,35,poptre,15,10,10,NA,NA,NA,NA,NA,NA,NA,NA,9,20,dead,
113,mp,LLL,6,35,riblac,3,100,3,17,20,11,10,3,70,10,NA,NA,NA,,
113,mp,LLL,sg,35,rubpar,15,50,2,15,25,3,25,0,50,4,y,1,50,,
113,mp,LLL,4,35,samrac,1,100,1,15,100,,,NA,NA,2,NA,NA,NA,term buds dead,
113,sm,LLL,7,35,poptre,17,50,2,1,20,0,80,NA,NA,9,NA,NA,NA,sv,
113,sm,LLL, 3b,35,riblac,1,100,1,15,30,11,50,7,5,15,NA,NA,NA,,
113,sm,LLL,NA,35,spipyr,17,100,1,15,30,7,35,3,35,3,NA,NA,NA,,
113,mp,LLL,6,36,poptre,11,100,1,17,15,3,85,NA,NA,7,NA,NA,NA,,
113,mp,LLL,4,36,rhoalb,15,50,8,1,100,NA,NA,NA,NA,1,NA,10,25,,
113,mp,LLL,10,36,samrac,17,50,2,NA,NA,NA,NA,NA,NA,NA,y,9,50,,
113,mp,LLL,w/6,36,symalb,NA,NA,NA,15,20,10,30,7,10,NA,NA,NA,NA,,
113,sm,LLL,10,36,loninv,17,30,3,17,30,15,5,9,5,16,NA,3,70,,
113,sm,LLL,tape,36,spipyr-missing,3,100,1,3,50,0,50,NA,NA,NA,NA,NA,NA,,
113,sm,LLL,NA,36,spipyr,7,100,1,15,40,1,60,NA,NA,5,NA,NA,NA,,
113,sm,LLL, oc21,36,vacmem,3,100,4,15,10,11,20,3,60,NA,NA,NA,NA,,
113,mp,LLL,10,37,alnvir,15,70,3,15,25,11,30,10,30,12,NA,11,30,dead,
113,mp,LLL,Aski,37,poptre,3,100,11,17,25,11,25,3,50,8,NA,NA,NA,,
113,mp,LLL,9,37,rhoalb,17,100,2,15,100,NA,NA,NA,NA,4,NA,NA,NA,,
113,mp,LLL,Atml,37,vibedu,15,100,1,15,50,3,50,,,4,y,NA,NA,,
113,sm,LLL,2,37,alnvir,15,50,2,15,40,11,30,10,20,10,NA,10,50,,
113,sm,LLL,11,37,loninv,1,100,1,17,15,3,85,NA,NA,12,y,NA,NA,,
113,sm,LLL,9,37,menfer,1,20,18,1,20,0,80,NA,NA,17,NA,0,80,,
113,mp,LLL,A,38,alnvir,15,50,4,11,20,10,40,9,40,17,NA,7,25,,
113,mp,LLL,8,38,amealn,15,50,2,11,20,10,25,9,30,16,y,9,50,,
113,mp,LLL,2,38,menfer,1,35,14,11,5,10,15,NA,NA,18,NA,NA,NA,,
113,mp,LLL,eg,38,symalb,NA,NA,NA,17,15,10,20,0,65,NA,y,NA,NA,,
113,sm,LLL,NA,38,riblac,1,100,1,1,40,0,60,NA,NA,20,NA,NA,NA,,
113,sm,LLL,NA,38,shecan,15,80,5,15,50,11,35,7,5,40,y,11,20,,
113,sm,LLL,NA,38,spibet,9,100,1,7,15,3,30,1,50,6,NA,NA,NA,,
113,sm,LLL,NA,38,vibedu,17,75,4,17,20,15,10,7,5,20,y,3,25,,
113,mp,LLL,2,39,alnvir,15,50,2,15,30,9,70,NA,NA,NA,NA,11,50,sv,
113,mp,LLL,8,39,riblac,10,10,7,17,10,15,30,11,10,17,y,NA,NA,,
113,mp,LLL,8,39,riblac,3,100,6,11,10,10,40,7,15,23,NA,NA,NA,,
113,mp,LLL,eg,39,symalb,NA,NA,NA,17,30,10,5,1,50,NA,y,NA,NA,,
113,sm,LLL,10,39,loninv,11,30,7,15,10,3,50,1,30,25,NA,3,70,remaining buds dead,
113,sm,LLL,10,39,loninv,17,25,8,17,25,9,20,3,25,23,NA,7,25,remaining buds dead,
113,sm,LLL,12,39,menfer,1,70,17,0,100,NA,NA,NA,NA,15,y,NA,NA,,
113,sm,LLL,NA,39,symalb,NA,NA,NA,17,25,0,75,NA,NA,NA,NA,NA,NA,,
113,mp,LLL,6,40,popbal,17,50,4,17,100,NA,NA,NA,NA,NA,1,11,25,sv,
113,mp,LLL,5,40,poptre,10,15,7,NA,NA,NA,NA,NA,NA,0,NA,7,30,,
113,mp,LLL,9,40,rhoalb,17,75,4,15,20,11,40,7,10,11,NA,11,25,remaining buds dried out & brown,
113,mp,LLL,9,40,sorsco,17,100,3,17,15,11,15,3,70,6,NA,NA,NA,sv,
113,sm,LLL, A,40,corsto,17,100,1,17,100,NA,NA,NA,NA,NA,y,NA,NA,,
113,sm,LLL,NA,40,spibet,0,100,1,9,10,3,30,0,60,10,NA,NA,NA,,
113,sm,LLL,NA,40,symalb,NA,NA,NA,3,40,1,30,0,30,NA,NA,NA,NA,,
113,sm,LLL,3,40,vibedu,3,100,1,17,50,3,50,NA,NA,NA,NA,NA,NA,,
