"lab2","latbb1","latbb50","latbb80","treatment","tbb","population","chill","photo","force","flask","species","rep","lab3","chill.n","force.n","photo.n","site.n"
"poptre_sm_1",34,NA,NA,"LC.HP.HF",31,"sm","LC","HP","HF",25,"poptre",1,"sm.LC.HP.HF.25.poptre.1",0,1,1,1
"shecan_sm_1",23,31,53,"LC.HP.HF",23,"sm","LC","HP","HF",25,"shecan",1,"sm.LC.HP.HF.25.shecan.1",0,1,1,1
"spipyr_sm_1",16,31,31,"LC.HP.HF",16,"sm","LC","HP","HF",25,"spipyr",1,"sm.LC.HP.HF.25.spipyr.1",0,1,1,1
"acegla_sm_1",46,46,46,"LC.HP.HF",39,"sm","LC","HP","HF",26,"acegla",1,"sm.LC.HP.HF.26.acegla.1",0,1,1,1
"acegla_sm_2",21,NA,NA,"LC.HP.HF",17,"sm","LC","HP","HF",26,"acegla",2,"sm.LC.HP.HF.26.acegla.2",0,1,1,1
"loninv_sm_1",10,10,NA,"LC.HP.HF",NA,"sm","LC","HP","HF",26,"loninv",1,"sm.LC.HP.HF.26.loninv.1",0,1,1,1
"poptre_sm_1",31,NA,NA,"LC.HP.HF",37,"sm","LC","HP","HF",26,"poptre",1,"sm.LC.HP.HF.26.poptre.1",0,1,1,1
"alninc_sm_1",36,36,46,"LC.HP.HF",31,"sm","LC","HP","HF",27,"alninc",1,"sm.LC.HP.HF.27.alninc.1",0,1,1,1
"poptre_sm_1",23,36,NA,"LC.HP.HF",16,"sm","LC","HP","HF",27,"poptre",1,"sm.LC.HP.HF.27.poptre.1",0,1,1,1
"symalb_sm_1",21,NA,NA,"LC.HP.HF",NA,"sm","LC","HP","HF",27,"symalb",1,"sm.LC.HP.HF.27.symalb.1",0,1,1,1
"acegla_sm_1",36,36,NA,"LC.HP.HF",25,"sm","LC","HP","HF",28,"acegla",1,"sm.LC.HP.HF.28.acegla.1",0,1,1,1
"alninc_sm_1",36,36,36,"LC.HP.HF",36,"sm","LC","HP","HF",28,"alninc",1,"sm.LC.HP.HF.28.alninc.1",0,1,1,1
"alnvir_sm_1",53,57,NA,"LC.HP.HF",53,"sm","LC","HP","HF",28,"alnvir",1,"sm.LC.HP.HF.28.alnvir.1",0,1,1,1
"poptre_sm_1",36,36,39,"LC.HP.HF",36,"sm","LC","HP","HF",28,"poptre",1,"sm.LC.HP.HF.28.poptre.1",0,1,1,1
"shecan_sm_1",19,23,33,"LC.HP.HF",31,"sm","LC","HP","HF",29,"shecan",1,"sm.LC.HP.HF.29.shecan.1",0,1,1,1
"shecan_sm_2",15,19,23,"LC.HP.HF",23,"sm","LC","HP","HF",29,"shecan",2,"sm.LC.HP.HF.29.shecan.2",0,1,1,1
"spipyr_sm_1",15,31,31,"LC.HP.HF",15,"sm","LC","HP","HF",29,"spipyr",1,"sm.LC.HP.HF.29.spipyr.1",0,1,1,1
"corsto_sm_1",19,23,23,"LC.HP.HF",19,"sm","LC","HP","HF",3,"corsto",1,"sm.LC.HP.HF.3.corsto.1",0,1,1,1
"menfer_sm_1",63,NA,NA,"LC.HP.HF",NA,"sm","LC","HP","HF",3,"menfer",1,"sm.LC.HP.HF.3.menfer.1",0,1,1,1
"shecan_sm_1",42,NA,NA,"LC.HP.HF",40,"sm","LC","HP","HF",3,"shecan",1,"sm.LC.HP.HF.3.shecan.1",0,1,1,1
"spibet_sm_1",15,19,31,"LC.HP.HF",15,"sm","LC","HP","HF",3,"spibet",1,"sm.LC.HP.HF.3.spibet.1",0,1,1,1
"popbal_sm_1",39,NA,NA,"LC.HP.HF",78,"sm","LC","HP","HF",30,"popbal",1,"sm.LC.HP.HF.30.popbal.1",0,1,1,1
"rubpar_sm_1",19,NA,NA,"LC.HP.HF",18,"sm","LC","HP","HF",30,"rubpar",1,"sm.LC.HP.HF.30.rubpar.1",0,1,1,1
"spipyr_sm_1",19,NA,NA,"LC.HP.HF",27,"sm","LC","HP","HF",30,"spipyr",1,"sm.LC.HP.HF.30.spipyr.1",0,1,1,1
"vacmem_sm_1",17,29,NA,"LC.HP.HF",29,"sm","LC","HP","HF",30,"vacmem",1,"sm.LC.HP.HF.30.vacmem.1",0,1,1,1
"alninc_sm_1",31,36,46,"LC.HP.HF",27,"sm","LC","HP","HF",31,"alninc",1,"sm.LC.HP.HF.31.alninc.1",0,1,1,1
"amealn_sm_1",15,17,19,"LC.HP.HF",15,"sm","LC","HP","HF",31,"amealn",1,"sm.LC.HP.HF.31.amealn.1",0,1,1,1
"betpap_sm_1",31,31,34,"LC.HP.HF",31,"sm","LC","HP","HF",31,"betpap",1,"sm.LC.HP.HF.31.betpap.1",0,1,1,1
"loninv_sm_1",31,NA,NA,"LC.HP.HF",NA,"sm","LC","HP","HF",31,"loninv",1,"sm.LC.HP.HF.31.loninv.1",0,1,1,1
"alnvir_sm_1",39,81,NA,"LC.HP.HF",36,"sm","LC","HP","HF",32,"alnvir",1,"sm.LC.HP.HF.32.alnvir.1",0,1,1,1
"betpap_sm_1",23,23,25,"LC.HP.HF",21,"sm","LC","HP","HF",32,"betpap",1,"sm.LC.HP.HF.32.betpap.1",0,1,1,1
"popbal_sm_1",25,31,39,"LC.HP.HF",27,"sm","LC","HP","HF",32,"popbal",1,"sm.LC.HP.HF.32.popbal.1",0,1,1,1
"rubpar_sm_1",42,NA,NA,"LC.HP.HF",NA,"sm","LC","HP","HF",32,"rubpar",1,"sm.LC.HP.HF.32.rubpar.1",0,1,1,1
"acegla_sm_1",40,40,40,"LC.HP.HF",NA,"sm","LC","HP","HF",33,"acegla",1,"sm.LC.HP.HF.33.acegla.1",0,1,1,1
"spipyr_sm_1",17,23,NA,"LC.HP.HF",17,"sm","LC","HP","HF",33,"spipyr",1,"sm.LC.HP.HF.33.spipyr.1",0,1,1,1
"vibedu_sm_1",15,23,NA,"LC.HP.HF",10,"sm","LC","HP","HF",33,"vibedu",1,"sm.LC.HP.HF.33.vibedu.1",0,1,1,1
"alninc_sm_1",27,31,36,"LC.HP.HF",27,"sm","LC","HP","HF",34,"alninc",1,"sm.LC.HP.HF.34.alninc.1",0,1,1,1
"amealn_sm_1",23,25,25,"LC.HP.HF",23,"sm","LC","HP","HF",34,"amealn",1,"sm.LC.HP.HF.34.amealn.1",0,1,1,1
"riblac_sm_1",25,NA,NA,"LC.HP.HF",25,"sm","LC","HP","HF",34,"riblac",1,"sm.LC.HP.HF.34.riblac.1",0,1,1,1
"vibedu_sm_1",15,34,NA,"LC.HP.HF",15,"sm","LC","HP","HF",34,"vibedu",1,"sm.LC.HP.HF.34.vibedu.1",0,1,1,1
"betpap_sm_1",46,46,49,"LC.HP.HF",NA,"sm","LC","HP","HF",35,"betpap",1,"sm.LC.HP.HF.35.betpap.1",0,1,1,1
"menfer_sm_1",33,39,57,"LC.HP.HF",NA,"sm","LC","HP","HF",35,"menfer",1,"sm.LC.HP.HF.35.menfer.1",0,1,1,1
"menfer_sm_2",27,49,NA,"LC.HP.HF",NA,"sm","LC","HP","HF",35,"menfer",2,"sm.LC.HP.HF.35.menfer.2",0,1,1,1
"symalb_sm_1",53,53,NA,"LC.HP.HF",NA,"sm","LC","HP","HF",35,"symalb",1,"sm.LC.HP.HF.35.symalb.1",0,1,1,1
"sorsco_sm_1",NA,NA,NA,"LC.HP.HF",23,"sm","LC","HP","HF",36,"sorsco",1,"sm.LC.HP.HF.36.sorsco.1",0,1,1,1
"vibedu_sm_1",7,7,7,"LC.HP.HF",7,"sm","LC","HP","HF",36,"vibedu",1,"sm.LC.HP.HF.36.vibedu.1",0,1,1,1
"vibedu_sm_2",7,7,7,"LC.HP.HF",7,"sm","LC","HP","HF",36,"vibedu",2,"sm.LC.HP.HF.36.vibedu.2",0,1,1,1
"poptre_sm_1",NA,NA,NA,"LC.HP.HF",29,"sm","LC","HP","HF",37,"poptre",1,"sm.LC.HP.HF.37.poptre.1",0,1,1,1
"sorsco_sm_1",NA,NA,NA,"LC.HP.HF",15,"sm","LC","HP","HF",37,"sorsco",1,"sm.LC.HP.HF.37.sorsco.1",0,1,1,1
"vibedu_sm_1",10,10,NA,"LC.HP.HF",15,"sm","LC","HP","HF",37,"vibedu",1,"sm.LC.HP.HF.37.vibedu.1",0,1,1,1
"spibet_sm_1",37,37,37,"LC.HP.HF",23,"sm","LC","HP","HF",38,"spibet",1,"sm.LC.HP.HF.38.spibet.1",0,1,1,1
"betpap_sm_1",27,34,34,"LC.HP.HF",27,"sm","LC","HP","HF",39,"betpap",1,"sm.LC.HP.HF.39.betpap.1",0,1,1,1
"menfer_sm_1",37,NA,NA,"LC.HP.HF",NA,"sm","LC","HP","HF",39,"menfer",1,"sm.LC.HP.HF.39.menfer.1",0,1,1,1
"sorsco_sm_1",NA,NA,NA,"LC.HP.HF",31,"sm","LC","HP","HF",39,"sorsco",1,"sm.LC.HP.HF.39.sorsco.1",0,1,1,1
"vacmem_sm_1",27,NA,NA,"LC.HP.HF",NA,"sm","LC","HP","HF",39,"vacmem",1,"sm.LC.HP.HF.39.vacmem.1",0,1,1,1
"menfer_sm_1",46,NA,NA,"LC.HP.HF",NA,"sm","LC","HP","HF",4,"menfer",1,"sm.LC.HP.HF.4.menfer.1",0,1,1,1
"popbal_sm_1",31,NA,NA,"LC.HP.HF",37,"sm","LC","HP","HF",4,"popbal",1,"sm.LC.HP.HF.4.popbal.1",0,1,1,1
"spibet_sm_1",15,46,NA,"LC.HP.HF",9,"sm","LC","HP","HF",4,"spibet",1,"sm.LC.HP.HF.4.spibet.1",0,1,1,1
"spibet_sm_2",15,19,39,"LC.HP.HF",10,"sm","LC","HP","HF",4,"spibet",2,"sm.LC.HP.HF.4.spibet.2",0,1,1,1
"alninc_sm_1",25,25,31,"LC.HP.HF",23,"sm","LC","HP","HF",40,"alninc",1,"sm.LC.HP.HF.40.alninc.1",0,1,1,1
"amealn_sm_1",19,19,27,"LC.HP.HF",19,"sm","LC","HP","HF",40,"amealn",1,"sm.LC.HP.HF.40.amealn.1",0,1,1,1
"vibedu_sm_1",7,7,7,"LC.HP.HF",7,"sm","LC","HP","HF",40,"vibedu",1,"sm.LC.HP.HF.40.vibedu.1",0,1,1,1
"betpap_sm_1",21,21,21,"LC.HP.HF",21,"sm","LC","HP","HF",5,"betpap",1,"sm.LC.HP.HF.5.betpap.1",0,1,1,1
"loninv_sm_1",19,31,34,"LC.HP.HF",22,"sm","LC","HP","HF",5,"loninv",1,"sm.LC.HP.HF.5.loninv.1",0,1,1,1
"spibet_sm_1",22,25,25,"LC.HP.HF",25,"sm","LC","HP","HF",5,"spibet",1,"sm.LC.HP.HF.5.spibet.1",0,1,1,1
"vibedu_sm_1",15,19,NA,"LC.HP.HF",10,"sm","LC","HP","HF",5,"vibedu",1,"sm.LC.HP.HF.5.vibedu.1",0,1,1,1
"sorsco_sm_1",NA,NA,NA,"LC.HP.HF",19,"sm","LC","HP","HF",6,"sorsco",1,"sm.LC.HP.HF.6.sorsco.1",0,1,1,1
"vacmem_sm_1",19,19,NA,"LC.HP.HF",23,"sm","LC","HP","HF",6,"vacmem",1,"sm.LC.HP.HF.6.vacmem.1",0,1,1,1
"corsto_sm_1",25,27,27,"LC.HP.HF",27,"sm","LC","HP","HF",7,"corsto",1,"sm.LC.HP.HF.7.corsto.1",0,1,1,1
"corsto_sm_2",19,19,25,"LC.HP.HF",15,"sm","LC","HP","HF",7,"corsto",2,"sm.LC.HP.HF.7.corsto.2",0,1,1,1
"popbal_sm_1",42,NA,NA,"LC.HP.HF",53,"sm","LC","HP","HF",7,"popbal",1,"sm.LC.HP.HF.7.popbal.1",0,1,1,1
"riblac_sm_1",19,42,53,"LC.HP.HF",21,"sm","LC","HP","HF",7,"riblac",1,"sm.LC.HP.HF.7.riblac.1",0,1,1,1
"betpap_sm_1",33,33,37,"LC.HP.HF",33,"sm","LC","HP","HF",8,"betpap",1,"sm.LC.HP.HF.8.betpap.1",0,1,1,1
"corsto_sm_1",19,19,22,"LC.HP.HF",19,"sm","LC","HP","HF",8,"corsto",1,"sm.LC.HP.HF.8.corsto.1",0,1,1,1
"riblac_sm_1",19,57,NA,"LC.HP.HF",19,"sm","LC","HP","HF",8,"riblac",1,"sm.LC.HP.HF.8.riblac.1",0,1,1,1
"riblac_sm_2",19,NA,NA,"LC.HP.HF",NA,"sm","LC","HP","HF",8,"riblac",2,"sm.LC.HP.HF.8.riblac.2",0,1,1,1
"poptre_sm_1",31,31,36,"LC.HP.HF",36,"sm","LC","HP","HF",9,"poptre",1,"sm.LC.HP.HF.9.poptre.1",0,1,1,1
"rubpar_sm_1",39,39,NA,"LC.HP.HF",NA,"sm","LC","HP","HF",9,"rubpar",1,"sm.LC.HP.HF.9.rubpar.1",0,1,1,1
"vacmem_sm_1",19,NA,NA,"LC.HP.HF",34,"sm","LC","HP","HF",9,"vacmem",1,"sm.LC.HP.HF.9.vacmem.1",0,1,1,1
"vacmem_sm_2",NA,NA,NA,"LC.HP.HF",23,"sm","LC","HP","HF",9,"vacmem",2,"sm.LC.HP.HF.9.vacmem.2",0,1,1,1
"acegla_sm_1",75,NA,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",1,"acegla",1,"sm.LC.HP.LF.1.acegla.1",0,0,1,1
"corsto_sm_1",17,17,19,"LC.HP.LF",15,"sm","LC","HP","LF",1,"corsto",1,"sm.LC.HP.LF.1.corsto.1",0,0,1,1
"spibet_sm_1",NA,NA,NA,"LC.HP.LF",39,"sm","LC","HP","LF",1,"spibet",1,"sm.LC.HP.LF.1.spibet.1",0,0,1,1
"riblac_sm_1",43,NA,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",10,"riblac",1,"sm.LC.HP.LF.10.riblac.1",0,0,1,1
"shecan_sm_1",39,46,61,"LC.HP.LF",39,"sm","LC","HP","LF",10,"shecan",1,"sm.LC.HP.LF.10.shecan.1",0,0,1,1
"acegla_sm_1",48,57,63,"LC.HP.LF",55,"sm","LC","HP","LF",11,"acegla",1,"sm.LC.HP.LF.11.acegla.1",0,0,1,1
"alninc_sm_1",48,48,55,"LC.HP.LF",48,"sm","LC","HP","LF",11,"alninc",1,"sm.LC.HP.LF.11.alninc.1",0,0,1,1
"amealn_sm_1",22,28,28,"LC.HP.LF",22,"sm","LC","HP","LF",11,"amealn",1,"sm.LC.HP.LF.11.amealn.1",0,0,1,1
"symalb_sm_1",55,NA,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",11,"symalb",1,"sm.LC.HP.LF.11.symalb.1",0,0,1,1
"alninc_sm_1",37,43,43,"LC.HP.LF",31,"sm","LC","HP","LF",12,"alninc",1,"sm.LC.HP.LF.12.alninc.1",0,0,1,1
"amealn_sm_1",28,43,43,"LC.HP.LF",31,"sm","LC","HP","LF",12,"amealn",1,"sm.LC.HP.LF.12.amealn.1",0,0,1,1
"vibedu_sm_1",15,17,22,"LC.HP.LF",17,"sm","LC","HP","LF",12,"vibedu",1,"sm.LC.HP.LF.12.vibedu.1",0,0,1,1
"betpap_sm_1",26,32,32,"LC.HP.LF",24,"sm","LC","HP","LF",13,"betpap",1,"sm.LC.HP.LF.13.betpap.1",0,0,1,1
"menfer_sm_1",69,NA,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",13,"menfer",1,"sm.LC.HP.LF.13.menfer.1",0,0,1,1
"rubpar_sm_1",26,37,NA,"LC.HP.LF",26,"sm","LC","HP","LF",13,"rubpar",1,"sm.LC.HP.LF.13.rubpar.1",0,0,1,1
"acegla_sm_1",78,NA,NA,"LC.HP.LF",78,"sm","LC","HP","LF",14,"acegla",1,"sm.LC.HP.LF.14.acegla.1",0,0,1,1
"alnvir_sm_1",78,NA,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",14,"alnvir",1,"sm.LC.HP.LF.14.alnvir.1",0,0,1,1
"rubpar_sm_1",34,38,45,"LC.HP.LF",45,"sm","LC","HP","LF",14,"rubpar",1,"sm.LC.HP.LF.14.rubpar.1",0,0,1,1
"rubpar_sm_2",34,34,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",14,"rubpar",2,"sm.LC.HP.LF.14.rubpar.2",0,0,1,1
"corsto_sm_1",22,26,43,"LC.HP.LF",22,"sm","LC","HP","LF",15,"corsto",1,"sm.LC.HP.LF.15.corsto.1",0,0,1,1
"poptre_sm_1",48,48,48,"LC.HP.LF",43,"sm","LC","HP","LF",15,"poptre",1,"sm.LC.HP.LF.15.poptre.1",0,0,1,1
"symalb_sm_1",39,NA,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",15,"symalb",1,"sm.LC.HP.LF.15.symalb.1",0,0,1,1
"alnvir_sm_1",66,74,NA,"LC.HP.LF",74,"sm","LC","HP","LF",16,"alnvir",1,"sm.LC.HP.LF.16.alnvir.1",0,0,1,1
"riblac_sm_1",39,NA,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",16,"riblac",1,"sm.LC.HP.LF.16.riblac.1",0,0,1,1
"vibedu_sm_1",15,17,17,"LC.HP.LF",15,"sm","LC","HP","LF",16,"vibedu",1,"sm.LC.HP.LF.16.vibedu.1",0,0,1,1
"amealn_sm_1",28,31,31,"LC.HP.LF",28,"sm","LC","HP","LF",17,"amealn",1,"sm.LC.HP.LF.17.amealn.1",0,0,1,1
"loninv_sm_1",45,NA,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",17,"loninv",1,"sm.LC.HP.LF.17.loninv.1",0,0,1,1
"riblac_sm_1",39,NA,NA,"LC.HP.LF",24,"sm","LC","HP","LF",17,"riblac",1,"sm.LC.HP.LF.17.riblac.1",0,0,1,1
"shecan_sm_1",34,34,34,"LC.HP.LF",34,"sm","LC","HP","LF",17,"shecan",1,"sm.LC.HP.LF.17.shecan.1",0,0,1,1
"vibedu_sm_1",9,15,15,"LC.HP.LF",9,"sm","LC","HP","LF",17,"vibedu",1,"sm.LC.HP.LF.17.vibedu.1",0,0,1,1
"acegla_sm_1",49,49,NA,"LC.HP.LF",45,"sm","LC","HP","LF",18,"acegla",1,"sm.LC.HP.LF.18.acegla.1",0,0,1,1
"acegla_sm_2",75,NA,NA,"LC.HP.LF",75,"sm","LC","HP","LF",18,"acegla",2,"sm.LC.HP.LF.18.acegla.2",0,0,1,1
"alninc_sm_1",43,49,49,"LC.HP.LF",49,"sm","LC","HP","LF",18,"alninc",1,"sm.LC.HP.LF.18.alninc.1",0,0,1,1
"sorsco_sm_1",39,NA,NA,"LC.HP.LF",2,"sm","LC","HP","LF",18,"sorsco",1,"sm.LC.HP.LF.18.sorsco.1",0,0,1,1
"loninv_sm_1",15,24,NA,"LC.HP.LF",15,"sm","LC","HP","LF",19,"loninv",1,"sm.LC.HP.LF.19.loninv.1",0,0,1,1
"riblac_sm_1",31,43,78,"LC.HP.LF",NA,"sm","LC","HP","LF",19,"riblac",1,"sm.LC.HP.LF.19.riblac.1",0,0,1,1
"spibet_sm_1",26,NA,NA,"LC.HP.LF",49,"sm","LC","HP","LF",19,"spibet",1,"sm.LC.HP.LF.19.spibet.1",0,0,1,1
"spipyr_sm_1",55,NA,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",19,"spipyr",1,"sm.LC.HP.LF.19.spipyr.1",0,0,1,1
"amealn_sm_1",24,32,NA,"LC.HP.LF",24,"sm","LC","HP","LF",2,"amealn",1,"sm.LC.HP.LF.2.amealn.1",0,0,1,1
"poptre_sm_1",NA,NA,NA,"LC.HP.LF",43,"sm","LC","HP","LF",2,"poptre",1,"sm.LC.HP.LF.2.poptre.1",0,0,1,1
"shecan_sm_1",26,28,32,"LC.HP.LF",26,"sm","LC","HP","LF",2,"shecan",1,"sm.LC.HP.LF.2.shecan.1",0,0,1,1
"spibet_sm_1",32,32,NA,"LC.HP.LF",26,"sm","LC","HP","LF",2,"spibet",1,"sm.LC.HP.LF.2.spibet.1",0,0,1,1
"poptre_sm_1",69,69,NA,"LC.HP.LF",72,"sm","LC","HP","LF",20,"poptre",1,"sm.LC.HP.LF.20.poptre.1",0,0,1,1
"rubpar_sm_1",61,66,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",20,"rubpar",1,"sm.LC.HP.LF.20.rubpar.1",0,0,1,1
"spibet_sm_1",19,43,NA,"LC.HP.LF",26,"sm","LC","HP","LF",20,"spibet",1,"sm.LC.HP.LF.20.spibet.1",0,0,1,1
"spipyr_sm_1",39,NA,NA,"LC.HP.LF",24,"sm","LC","HP","LF",20,"spipyr",1,"sm.LC.HP.LF.20.spipyr.1",0,0,1,1
"alnvir_sm_1",61,63,NA,"LC.HP.LF",57,"sm","LC","HP","LF",21,"alnvir",1,"sm.LC.HP.LF.21.alnvir.1",0,0,1,1
"amealn_sm_1",31,38,NA,"LC.HP.LF",28,"sm","LC","HP","LF",21,"amealn",1,"sm.LC.HP.LF.21.amealn.1",0,0,1,1
"corsto_sm_1",21,21,NA,"LC.HP.LF",21,"sm","LC","HP","LF",22,"corsto",1,"sm.LC.HP.LF.22.corsto.1",0,0,1,1
"loninv_sm_1",NA,NA,NA,"LC.HP.LF",66,"sm","LC","HP","LF",22,"loninv",1,"sm.LC.HP.LF.22.loninv.1",0,0,1,1
"menfer_sm_1",75,NA,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",22,"menfer",1,"sm.LC.HP.LF.22.menfer.1",0,0,1,1
"popbal_sm_1",61,61,61,"LC.HP.LF",66,"sm","LC","HP","LF",22,"popbal",1,"sm.LC.HP.LF.22.popbal.1",0,0,1,1
"spibet_sm_1",24,78,NA,"LC.HP.LF",69,"sm","LC","HP","LF",23,"spibet",1,"sm.LC.HP.LF.23.spibet.1",0,0,1,1
"spipyr_sm_1",19,NA,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",23,"spipyr",1,"sm.LC.HP.LF.23.spipyr.1",0,0,1,1
"vibedu_sm_1",15,NA,NA,"LC.HP.LF",15,"sm","LC","HP","LF",23,"vibedu",1,"sm.LC.HP.LF.23.vibedu.1",0,0,1,1
"betpap_sm_1",32,32,32,"LC.HP.LF",32,"sm","LC","HP","LF",24,"betpap",1,"sm.LC.HP.LF.24.betpap.1",0,0,1,1
"sorsco_sm_1",NA,NA,NA,"LC.HP.LF",22,"sm","LC","HP","LF",24,"sorsco",1,"sm.LC.HP.LF.24.sorsco.1",0,0,1,1
"sorsco_sm_2",38,NA,NA,"LC.HP.LF",38,"sm","LC","HP","LF",24,"sorsco",2,"sm.LC.HP.LF.24.sorsco.2",0,0,1,1
"vibedu_sm_1",15,17,17,"LC.HP.LF",17,"sm","LC","HP","LF",24,"vibedu",1,"sm.LC.HP.LF.24.vibedu.1",0,0,1,1
"popbal_sm_1",NA,NA,NA,"LC.HP.LF",60,"sm","LC","HP","LF",25,"popbal",1,"sm.LC.HP.LF.25.popbal.1",0,0,1,1
"poptre_sm_1",NA,NA,NA,"LC.HP.LF",43,"sm","LC","HP","LF",25,"poptre",1,"sm.LC.HP.LF.25.poptre.1",0,0,1,1
"shecan_sm_1",46,NA,NA,"LC.HP.LF",57,"sm","LC","HP","LF",25,"shecan",1,"sm.LC.HP.LF.25.shecan.1",0,0,1,1
"spibet_sm_1",39,39,39,"LC.HP.LF",39,"sm","LC","HP","LF",25,"spibet",1,"sm.LC.HP.LF.25.spibet.1",0,0,1,1
"amealn_sm_1",28,28,28,"LC.HP.LF",24,"sm","LC","HP","LF",26,"amealn",1,"sm.LC.HP.LF.26.amealn.1",0,0,1,1
"betpap_sm_1",54,54,57,"LC.HP.LF",49,"sm","LC","HP","LF",26,"betpap",1,"sm.LC.HP.LF.26.betpap.1",0,0,1,1
"rubpar_sm_1",45,NA,NA,"LC.HP.LF",45,"sm","LC","HP","LF",26,"rubpar",1,"sm.LC.HP.LF.26.rubpar.1",0,0,1,1
"vacmem_sm_1",43,NA,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",26,"vacmem",1,"sm.LC.HP.LF.26.vacmem.1",0,0,1,1
"alnvir_sm_1",61,66,69,"LC.HP.LF",69,"sm","LC","HP","LF",27,"alnvir",1,"sm.LC.HP.LF.27.alnvir.1",0,0,1,1
"amealn_sm_1",22,32,49,"LC.HP.LF",22,"sm","LC","HP","LF",27,"amealn",1,"sm.LC.HP.LF.27.amealn.1",0,0,1,1
"sorsco_sm_1",26,26,32,"LC.HP.LF",26,"sm","LC","HP","LF",27,"sorsco",1,"sm.LC.HP.LF.27.sorsco.1",0,0,1,1
"vacmem_sm_1",37,NA,NA,"LC.HP.LF",43,"sm","LC","HP","LF",27,"vacmem",1,"sm.LC.HP.LF.27.vacmem.1",0,0,1,1
"alninc_sm_1",39,39,43,"LC.HP.LF",43,"sm","LC","HP","LF",28,"alninc",1,"sm.LC.HP.LF.28.alninc.1",0,0,1,1
"corsto_sm_1",28,31,34,"LC.HP.LF",28,"sm","LC","HP","LF",28,"corsto",1,"sm.LC.HP.LF.28.corsto.1",0,0,1,1
"sorsco_sm_1",39,39,39,"LC.HP.LF",39,"sm","LC","HP","LF",28,"sorsco",1,"sm.LC.HP.LF.28.sorsco.1",0,0,1,1
"alninc_sm_1",43,43,43,"LC.HP.LF",43,"sm","LC","HP","LF",29,"alninc",1,"sm.LC.HP.LF.29.alninc.1",0,0,1,1
"symalb_sm_1",53,NA,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",29,"symalb",1,"sm.LC.HP.LF.29.symalb.1",0,0,1,1
"vacmem_sm_1",26,NA,NA,"LC.HP.LF",26,"sm","LC","HP","LF",29,"vacmem",1,"sm.LC.HP.LF.29.vacmem.1",0,0,1,1
"vacmem_sm_2",32,NA,NA,"LC.HP.LF",26,"sm","LC","HP","LF",29,"vacmem",2,"sm.LC.HP.LF.29.vacmem.2",0,0,1,1
"betpap_sm_1",39,45,45,"LC.HP.LF",39,"sm","LC","HP","LF",3,"betpap",1,"sm.LC.HP.LF.3.betpap.1",0,0,1,1
"loninv_sm_1",57,61,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",3,"loninv",1,"sm.LC.HP.LF.3.loninv.1",0,0,1,1
"symalb_sm_1",78,NA,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",3,"symalb",1,"sm.LC.HP.LF.3.symalb.1",0,0,1,1
"alninc_sm_1",37,39,55,"LC.HP.LF",32,"sm","LC","HP","LF",30,"alninc",1,"sm.LC.HP.LF.30.alninc.1",0,0,1,1
"amealn_sm_1",37,45,NA,"LC.HP.LF",NA,"sm","LC","HP","LF",30,"amealn",1,"sm.LC.HP.LF.30.amealn.1",0,0,1,1
"poptre_sm_1",26,81,NA,"LC.HP.LF",37,"sm","LC","HP","LF",30,"poptre",1,"sm.LC.HP.LF.30.poptre.1",0,0,1,1
"spipyr_sm_1",55,NA,NA,"LC.HP.LF",37,"sm","LC","HP","LF",30,"spipyr",1,"sm.LC.HP.LF.30.spipyr.1",0,0,1,1
"loninv_sm_1",17,17,32,"LC.HP.LF",17,"sm","LC","HP","LF",31,"loninv",1,"sm.LC.HP.LF.31.loninv.1",0,0,1,1
"riblac_sm_2",34,NA,NA,"LC.HP.LF",39,"sm","LC","HP","LF",31,"riblac",2,"sm.LC.HP.LF.31.riblac.2",0,0,1,1
"shecan_sm_1",15,39,39,"LC.HP.LF",28,"sm","LC","HP","LF",31,"shecan",1,"sm.LC.HP.LF.31.shecan.1",0,0,1,1
"loninv_sm_1",17,17,17,"LC.HP.LF",17,"sm","LC","HP","LF",32,"loninv",1,"sm.LC.HP.LF.32.loninv.1",0,0,1,1
"vibedu_sm_1",15,19,22,"LC.HP.LF",9,"sm","LC","HP","LF",32,"vibedu",1,"sm.LC.HP.LF.32.vibedu.1",0,0,1,1
"alninc_sm_1",37,43,48,"LC.HP.LF",37,"sm","LC","HP","LF",33,"alninc",1,"sm.LC.HP.LF.33.alninc.1",0,0,1,1
